golden_index,customer_text,intent_label,top1_score,top3_avg_score,top5_avg_score,top1_customer_text,top1_response_text,top1_customer_tweet_id
75,"@115858 1yr old $3k laptop should be able to handle Chrome and a second program without freezing or crashing EVERY DAY. Giving you one more chance (""upgrading"" to 15"", gag), then lifelong Apple die-hard goes to PC. And will expect a refund.",device_performance,0.5064880847930908,0.49801120162010193,0.4902271628379822,"@AppleSupport the new OS sucks. My laptop is so slow now from whatever ""improvement "" you made.","@700018 Let's work together to figure out what's going on. Which macOS version did you install? Also, can you elaborate on the slowness you're experiencing?",2440822
76,My iPhone is stating to heat up when it’s just sitting there. Thanks @115858 for the hot fire update to ruin my phone......again,ios_update_issues,0.731735348701477,0.7177295088768005,0.7096288800239563,Is anyone’s iPhone been acting stupid and over heating? @AppleSupport,@656439 Hey there. Let's figure out what's going on with your iPhone. Please send us a DM and tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,2253429
77,Dear @115858 - your software updates used to make phone better- now they make it worse. Too much phone freezing and crashes. #whathappened,ios_update_issues,0.8247193098068237,0.8194143176078796,0.8163283467292786,"this is the worst @115858 update ever. all of my apps crash, or freeze and then freeze my entire phone. i’ve restarted it 6 times today. https://t.co/gh1wZYzChE","@549442 Hey, let's get your iPhone back up and running smoothly. DM us the exact iOS version and we'll go from there. https://t.co/GDrqU22YpT",1831076
78,To the @115858 battery ghost secretly turning on our bluetooth over and over again: PLEASE stop #iOS11,ios_update_issues,0.6852378845214844,0.6809092164039612,0.6768314242362976,@AppleSupport #iOS11 is it just me or anyone else facing the issue where the Bluetooth turns on automatically? #appleios11,@128696 We're here to help. Would you please tell us which iOS device are you using?,250729
79,@AppleSupport Sure. iPhone 6 was working great. Updated since iPhone 8 came out with new software and now it is extremely slow and painful,ios_update_issues,0.8136078119277954,0.8024638295173645,0.7936791181564331,@AppleSupport The new update is terrible. It has slowed down everything on my iPhone 6 EVERYTHING !!!!!,"@544289 We’d like to look into this with you. To start, send us a DM confirming the version of iOS 11 you’re using. https://t.co/GDrqU22YpT",1926352
80,"@AppleSupport Left iOS beta program, deleted profile from phone. Still getting beta updates and not 11.0.2  Help please?",ios_update_issues,0.8501940965652466,0.7244923710823059,0.6943010091781616,@AppleSupport Hi. I unenrolled from iOS Beta Program and deleted Apple Profile from iPhone Settings but still getting iOS 11.2 public beta update notification instead of 11.1.1| My Current iOS 11.1 (15B93),"@384159 Let's begin by restarting the iPhone and making sure we're connected to Wi-Fi then checking again. If the issue persists, we can then attempt via iTunes and see what it's showing us.",2286750
81,why did my entire camera roll just randomly completely clear then restore? and why is a vid from june is the most recent item? @AppleSupport https://t.co/aTvndqZau0,photos_data,0.5808819532394409,0.5315147042274475,0.5110691785812378,@AppleSupport what happened to my screen shot previews? They all save to my camera roll again and I'm reminded how my screen shots album is embarrassing,@587111 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,2646261
82,@115858 fix yalls damn keyboard,keyboard_input,0.9087060689926147,0.8546331524848938,0.8380427360534668,Yo @115858 fix that damn keyboard already,@528582 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1755137
83,@AppleSupport I’ve hard to hard restart my computer 6x in last two days since I updated to High Sierra. Adobe was first issue. Now finder is crashing and won’t relaunch. How about an update to fix all of the bugs in High Sierra please? I refuse to update my personal computer because of this.,ios_update_issues,0.6178112030029297,0.6110301613807678,0.5858729481697083,My MBP got a new High Sierra update under cover of darkness. It has crashed and restarted 3 times this morning. @AppleSupport is that to be expected?,@627743 Are you still having issues? Let us know so we can help out.,2133483
84,@AppleSupport On my MBP with Yosemite I can’t update any app nor download new because verification always fail. How do I turn it off?,apps_services,0.6644883751869202,0.6490810513496399,0.642292857170105,@AppleSupport every time I try to download an app my account keeps saying “Apple ID has been disabled” what is going on??,@144505 We can help with this message. You'll need to reset your password. This article has details: https://t.co/HH37urdbz9,2008411
85,"iOS update seems to have killed my battery, any ideas why @AppleSupport #ios #apple #iPhone6",battery_power,0.8313706517219543,0.8164272904396057,0.7975086569786072,@AppleSupport Your iOS update is killing my iPhone 6+.  Battery draining like crazy.  terrible.,@563401 Your battery life is important to us. We'd love to look into this with you. DM us the exact iOS version you are running.,1889233
86,@AppleSupport I did not back up before updating. Yes i have a macbook,apps_services,0.6891893148422241,0.6878902316093445,0.6793702840805054,@AppleSupport if I close my MacBook will it still update,"@229508 Hello. Great question. When you close the lid, your Mac goes to sleep and stops all current downloads ,if you do not have an external display connected.",481756
87,@AppleSupport I can’t disable &amp; delete Siri from my iCloud. It just does nothing...,apple_id_account,0.6395790576934814,0.6338765025138855,0.6257303953170776,"@AppleSupport Is ""Siri voice"" synced via iCloud? All my devices now use American (Female) despite me only changing it on my iPhone yesterday?",@151154 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,164208
88,@AppleSupport No I’m just so let down by @AppleSupport  And your ‘senior advisors’ all my iCloud has been deleted after 6 years and no one is helping,apple_id_account,0.7017830610275269,0.6690395474433899,0.6531018018722534,"Still can’t get into iCloud. Still no contacts , still no apps ... ugh 😑 people probably think I’m avoiding them. I really dislike  @AppleSupport right now. Worst part is that when you call apple support the advisors are Uber rude 😡",@725615 That certainly isn't expected and we would love to help take a look at this. Go ahead and reach out to us in DM and tell us more about what's going on. We will definitely help get on a path to getting this resolved. https://t.co/GDrqU22YpT,2555303
89,"Naranasan niyo po ba yung magcrash lahat ng apps kahit cam roll, like within 1-2mins of using tapos magsshow yung 1st and 2nd photo. Tapos init agad phone HUHU PLS HELP @AppleSupport https://t.co/tSxV6rxJbo",apps_services,0.4712566137313843,0.4392785131931305,0.42925912141799927,@AppleSupport yo my phone keeps restarting and freezing up and now half my pics are stuck in photo stream but not in my camera roll. How the fuck do I fix this shit?!,"@722985 We're here to help. Can you tell us which iPhone and version of software you're using? When the iPhone restarts or becomes unresponsive, are you using a specific app? When did these issues begin?",2543038
90,@115858 this damn IOS sucks. If I’m listening to a podcast and turn volume up it goes to music. And vise versa... TERRIBLE,apps_services,0.7548806667327881,0.7408660054206848,0.7252678871154785,@115858 what you done to the podcast app! It’s lost its streamlined navigation and is now very glitchy. Also #ios11 chews through battery. 😡😑,@359330 We'd like to have help out and take a closer look at this. Send us a DM to continue. https://t.co/GDrqU22YpT,1011523
91,@AppleSupport iOS 11 make my battery die! 😭😔 - IPhone 6s,battery_power,0.8458743691444397,0.7923636436462402,0.776732325553894,@AppleSupport iOS 11.1.1 is killing my iPhone 6s battery. We need a fix as soon as possible!,@716715 We want to work on this with you. Meet us in DM and we'll pick up from there. https://t.co/GDrqU22YpT,2515953
92,@115858 love it when my headphones break + fuck up my phone so i cant listen to a song without wnating to throw jt at a fucking wall,hardware_accessories,0.7064868211746216,0.7025160789489746,0.6965667605400085,@115858 I love surprises but not when my headphones shock me not once but twice :) :) not happy,@221533 Send us a DM and let us know your country. We'll go from there. https://t.co/GDrqU22YpT,449518
93,@AppleSupport version 11.1.2 It started out of nowhere i did the update and it was fine and then all of a sudden it started autocorrecting it to tha\t’,keyboard_input,0.8250845670700073,0.7853693962097168,0.775641918182373,@AppleSupport 11.0.3 but it’s been happening since I updated to 11,@309038 Got it. Let's go ahead and meet in DM and we'll take a closer look. https://t.co/GDrqU22YpT,792759
94,"Every #iOS upgrade brings with it fresh problems and user-unfriendly changes. Why does my lock screen now have ""Apple Music"" on it with a play button center screen? I can't get rid of it! Help me @AppleSupport !",apps_services,0.7210543155670166,0.6799470782279968,0.6646512746810913,@AppleSupport please fix the lock screen/music bug on iOS 11.0.3,@415476 We'd like to help. Which app are you playing music with when this happens? Does this persist after rebooting your device?,1261297
95,The iPhone update sucks ass. Phone worked fine and now it’s trash @115858 @AppleSupport,ios_update_issues,0.8136351108551025,0.8075792193412781,0.8040546178817749,@467484 @AppleSupport Worst iOS update ever. The only thing that changed is now my phone doesn’t work half the time.,@590068 We'd like to help you with your iPhone. It's important to us that it is working great for you too. DM us with more details please. https://t.co/GDrqU22YpT,1496707
96,@115858 @116333 I urgently resolve the problem with my iPhone. 📱 Contact ID: 100314535803,other_unclear,0.7728966474533081,0.749349057674408,0.7376251220703125,Hey @115858 please find a way to fix the I️ issue ASAP.. thanks #iphoneproblems #I️,"@593072 We’re here to lend a hand. Use these steps to help with autocorrect: https://t.co/xU1AGHStV6
DM us any questions you may have: https://t.co/GDrqU22YpT",2005529
97,@115858 @AppleSupport how come I get my phone replaced with a new iPhone 7 and everything is here but my photos and my brother bought a iPhone X and had the exact same problem,photos_data,0.6906943321228027,0.6798412203788757,0.6671837568283081,Bro this iPhone 7 wildinnnn wtf is wrong with my phone @115858,@273657 We'd love to help you with what's going on. Can you tell us more about your iPhone's behavior?,646918
98,"Since the new update, my phones going so slow, stuttering and stalling 😩😩 @AppleSupport",ios_update_issues,0.7943341732025146,0.7844095230102539,0.7759527564048767,@AppleSupport after I updated my phone all my apps crash or run extremely slow! Please make another update to fix this!,@555370 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT,1857029
99,Hey @115858. Fix your iOS. Bluetooth is supposed to work.,connectivity,0.7607293128967285,0.7359192967414856,0.7179450988769531,Hey @115858 please find a way to fix the I️ issue ASAP.. thanks #iphoneproblems #I️,"@593072 We’re here to lend a hand. Use these steps to help with autocorrect: https://t.co/xU1AGHStV6
DM us any questions you may have: https://t.co/GDrqU22YpT",2005529
100,Same day the iPhone X is released my 6s+ can’t hold a charge and won’t recognize my camera... come on @115858,hardware_accessories,0.6621184945106506,0.6569315195083618,0.6510230898857117,@AppleSupport My iPhone 6s is fokked and won't charge. Possibly coincidence but I had just updated to IOS11 the night before....arghh,@496076 We’d like to help get this resolved. What happens when you try to charge? Let us know more details via DM. https://t.co/GDrqU22YpT,1617896
101,@AppleSupport TV4 x 2. 1 accepts @798.com address for iCloud and 1 switches to @1113.com address once I log in. @798 shows HOME and @1113 doesnt,apple_id_account,0.6419165730476379,0.6103542447090149,0.6005741357803345,@AppleSupport Home sharing now doesn’t work at all. Well done Apple.,@322219 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,851250
102,"What’s up with iOS 11, @AppleSupport? IPhone 7 Plus rendered unusable after the update.",ios_update_issues,0.8354868292808533,0.8309242725372314,0.824380099773407,"Dear @AppleSupport 
Issues w/my iPhone 7 Plus before iOS 11: 0

Issues w/my iPhone since upgrading to iOS 11: 327 &amp; counting

Fix it please.",@568948 We'd love to help with any issues you're experiencing. Please send us a DM and let us know what's going on since the update. https://t.co/GDrqU22YpT,1909871
103,Am I the only one whose phone is burning up now that I’ve updated my software to the latest version of iOS? @AppleSupport,ios_update_issues,0.740654468536377,0.7285854816436768,0.7245984077453613,Why is it whenever @AppleSupport upgraded their iOS it makes my phone so much worse. #downgrade,@562970 We'd like to help with any issues you're having with your iPhone. DM us details and we'll work with you there. https://t.co/GDrqU22YpT,1887606
104,@AppleSupport yo your new update has literally ruined my 7 . why? why??,ios_update_issues,0.7622600793838501,0.7424480319023132,0.7357231378555298,Yo @AppleSupport this new update sucks. Fix it,@510113 We'd be happy to take a look into what's going on. Can you tell us more about what you're experiencing?,1677033
105,@AppleSupport why is my clock or notifications not coming up on my lock screen?,apps_services,0.7754014730453491,0.7661517262458801,0.7348871231079102,"@AppleSupport sometimes the lock screen is messed up when i get push notifications, the time just disappears and the unlocking is sometimes very slow",@293644 Let's investigate further. Please send us a DM. We'll continue to troubleshoot there. https://t.co/GDrqU2kzhr,724951
106,@AppleSupport can you provide an update to fix how much my battery drains when it's unplugged?,battery_power,0.7677336931228638,0.7476128935813904,0.7320429682731628,@AppleSupport ever since the new update my battery has been draining extremely fast. It’s gone down 2% in less than 5 minutes and I haven’t even been on it.,@388819 We want to help with your battery. Look here for a few tips: https://t.co/bivpdfkckw DM us if you're still having trouble. https://t.co/GDrqU2kzhr,1881994
107,@AppleSupport iOS 11.0.2 has made my iPhone overhear and browser slow as hell. My battery drains faster than ever.  Fix this pls,battery_power,0.8364198207855225,0.8188750147819519,0.8078361749649048,@AppleSupport iOS 11 is killing my battery. Drains much quicker. Is something being done to fix this??,@198164 We know battery life is important. We recommend checking out this link: https://t.co/bivpdfBNJ6,345311
108,@AppleSupport Ever since I updated to #iOS11 my iPhone 6s has been losing wifi connection. I’m having to reboot 5/6 times a day grrrrr,connectivity,0.7510077953338623,0.7461110949516296,0.732829213142395,@AppleSupport iPhone 6s and I'm updating over wifi,@409016 Thanks for that info. Check out the steps here to get your iPhone updated: https://t.co/duYWwlmIVH Let us know what happens.,1232295
109,"@AppleSupport the last update deleted most of the contacts out of my phone. Why did it do this,how do I fix it?",photos_data,1.0000001192092896,0.8180909156799316,0.7677034139633179,"@AppleSupport the last update deleted most of the contacts out of my phone. Why did it do this,how do I fix it?",@542470 Let's work together to see if we can get those contacts back. DM us the iOS version currently installed and we'll go from there. https://t.co/GDrqU22YpT,1805430
110,My iPhone does nothing but freeze since doing the new update 😡😡😡😡 @115858 @AppleSupport,ios_update_issues,0.8920987844467163,0.8470956683158875,0.8338721990585327,@115858 why does my iPhone continually freeze since the new update?,@150183 We can check it out. Can you tell us in DM when you notice the freezing? https://t.co/GDrqU22YpT,149949
111,"@AppleSupport Yep let me in but wouldn’t show iTunes music purchase, I found it a few weeks back but can’t remember where or how to check from iPhone",purchases_orders_refunds,0.6870076656341553,0.6783649325370789,0.6676685214042664,@AppleSupport I sent a support request through your website for iTunes purchase issues and received a bounce back email. https://t.co/G7hPWGLlUV,@459465 Thanks for letting us know. You can also reach iTunes Store Support here: https://t.co/SDIe7UiyJN,1462574
112,my Apple Music hasn’t worked since I got the newest update...what’s goin on @115858,apps_services,0.8453453183174133,0.811439037322998,0.7947479486465454,hey @115858 That new update deleted all my Apple Music FIX IT,@476032 We certainly want you to be able to enjoy your music. Does the music appear on any other devices?,1535068
113,@AppleSupport It occurs on any track of any song on Apple Music in general. I also have my account sharing it with my MacBook,apps_services,0.703626275062561,0.6945786476135254,0.6756750345230103,@AppleSupport content purchased from my iTunes account shows up in my list of songs to play. (2/2),@372961 We'd like to continue helping out. Let's meet in DM. https://t.co/GDrqU22YpT,1269562
114,".@AppleSupport why does my screen say this but, I’ve been charged. Yes all is up to date. Yes log in correct. One heck of a month w/@115858 https://t.co/TyEQDLvtcX",purchases_orders_refunds,0.6643680334091187,0.6592056155204773,0.6542331576347351,what's happening with your system @AppleSupport @115858 ???,@250670 We're here to help you with any issues you might be running into. Provide us some details on the issue you are experiencing so we can assist.,559137
115,"Yoooo @AppleSupport ever since the update my WiFi wants to work every now and then! Everything else in the house works, my phone doesn’t! https://t.co/FkzUM8byoF",connectivity,0.7640763521194458,0.754803478717804,0.7509801983833313,@AppleSupport I can’t get the update because I can’t connect to WiFi.,"@517906 Got it. Send us a DM and we'll continue from there, please. https://t.co/GDrqU22YpT",1709204
116,"@AppleSupport Hi, I just wanted to find out what ssd drives I can use on my MacBook Pro 2015 as my current one is water damaged",hardware_accessories,0.45684653520584106,0.40351319313049316,0.38849934935569763,"@115858 last night, my new MacBook could not detect the SSD after fail to install new OS. what should I do to back up data for new MacBook 12""?",@134532 Thanks for reaching out. We'd be happy to look into options available for you. Would you please join us in DM to continue? https://t.co/GDrqU22YpT,84245
117,@AppleSupport so how do I go about getting use of my camera back after doing the update 😀😀😀😀😀😀😀😀😀😀,ios_update_issues,0.7404875159263611,0.7234880328178406,0.7059887051582336,@AppleSupport this new IOS has killed my camera. Pls make a new update ASAP #ios11,@496395 We'd like to know more about your camera issue so we can help. Send us a DM to continue. https://t.co/GDrqU22YpT,1619320
118,@AppleSupport icloud is down?? can you please advise when you expect it to be back online?,apple_id_account,0.7401670217514038,0.6834896206855774,0.6690292358398438,@AppleSupport can’t use this iCloud back up on my iPhone X why help https://t.co/nBrJxZeOAw,"@224493 We'd be happy to get to the bottom of this with you. To begin, can you tell us what version of iOS you're using on your iPhone X. If you need help to find it, check this out: https://t.co/ZTw54HL4Rm",2917302
119,@AppleSupport When will you guys completely fix this question mark thing? https://t.co/FDW8WaQkcZ,keyboard_input,0.8746139407157898,0.8008460402488708,0.7812555432319641,@AppleSupport are you trying to fix the damn question mark thing,@624196 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2117897
120,@AppleSupport iPhone X freezes when opening the phone app and visual voicemail doesn’t work on EE. Very poor,apps_services,0.6883280873298645,0.6826727986335754,0.672440230846405,@AppleSupport it literally just freezes the whole phone,@638212 Thanks for following up. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,2177399
121,@AppleSupport  Are the EarPods with 3.5mm Headphone Plug the same as the ones that come with the  iPods 5th Gen,hardware_accessories,0.4713563621044159,0.4433879852294922,0.4355296492576599,Within one weekend I managed to both crack my iPhone screen and get a shortage in my EarPods. @115858 I️ need answers...,@679448 We can help out. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,2350790
122,Huge #Fail by @115858 and @266097. Impossible to cancel auto renew subscription and get anyone to contact for help. Suggestions on how to CXL? Will person in Apple store be able to do it?,purchases_orders_refunds,0.591631293296814,0.5859306454658508,0.5786156058311462,@115858 Tried calling customer support and the automated system hung up on me before I even spoke. What happened to good quality service? #iPhoneX,@437106 We want you to get the help you're looking for. Was the number you called the support number found here? https://t.co/8yjRd1Xo0i,1360156
123,"@AppleSupport It’s not a specific app. When out in the cold, typing just freezes up.",keyboard_input,0.7091100811958313,0.6842262148857117,0.6697350144386292,@AppleSupport - even let me load the lock screen after it does. It also keeps freezing when I type. My software is up to date.,@361592 Which device and version of iOS are you using? Check Settings &gt; General &gt; About and let us know in DM. https://t.co/GDrqU22YpT,1020948
124,@AppleSupport As soon as I updated IOS my phone is slow and the camera doesn’t work.,ios_update_issues,0.7782759666442871,0.767441987991333,0.7563018798828125,@AppleSupport this new IOS has killed my camera. Pls make a new update ASAP #ios11,@496395 We'd like to know more about your camera issue so we can help. Send us a DM to continue. https://t.co/GDrqU22YpT,1619320
125,"@115858  plan on fixing all these bugs since the update? ANYTIME a new phone comes out, my perfectly fine old one starts messing up🙄",ios_update_issues,0.8024681806564331,0.7936282753944397,0.7897093892097473,@115858 everyone of your new updates has done nothing but bug my phone more and more everytime😑,"@700264 We're here to help. To start, what device model are you using and what issue(s) are you experiencing exactly?",2441842
126,Does anyone have a workable way of getting photos from an iPhone6 to an iMac that actually works or have @115858 really turned to shit?,photos_data,0.5727530717849731,0.5473692417144775,0.5363786816596985,@AppleSupport 11.0.2 has done 3 things to my 6s: 1. I’ve lost all my photos for the past 1.5 years on my phone,@203368 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,368783
127,i️ haven’t even updated and that “i️” autocorrect is already ruining my life what the fuck @115858,keyboard_input,0.8347505331039429,0.8003060221672058,0.7713512182235718,Why in the fuck is the letter “I” autocorrecting to this bullshit: I️ @115858 PLEASE fix this god damn update.,@595041 We've seen the issue you're talking about and we have a workaround for it: https://t.co/xXaXeeSRt9 Did that help? https://t.co/GDrqU22YpT,2012329
128,@115858 -  Apple TV is now unusable. Password verification is buggy and stupid. Wasted hours of a beautiful day trying to jump thru hoops. FU,apple_id_account,0.8036007285118103,0.7138113379478455,0.6862443089485168,@AppleSupport my Apple TV sucks. I can’t enter in my password before you telling me you’re down and I can’t sign in. I know my password.,@296625 Thanks for reaching out. We have Apple TV experts available to help out who can be reached here: https://t.co/IBIY3vMgPj,738504
129,"I lost over a 100 contacts when I reset my phone cause apparently not all of them saved into iCloud 🙃
sos @AppleSupport",photos_data,0.6913244724273682,0.6863328814506531,0.6756506562232971,"@AppleSupport the last update deleted most of the contacts out of my phone. Why did it do this,how do I fix it?",@542470 Let's work together to see if we can get those contacts back. DM us the iOS version currently installed and we'll go from there. https://t.co/GDrqU22YpT,1805430
130,"@AppleSupport Any idea why does my iPhone 7 volume keeps turning itself down/off?
It started since #ios11 upgrade.",ios_update_issues,0.6696996688842773,0.6653659343719482,0.6564202308654785,@AppleSupport Why do things on my phone just stop working? cellular &amp; volume? iPhone 6 in perfect condition but funny its after the update 😒,@331084 We want your iPhone to be ready to work when you are. Could you let us know some more details on what you're seeing with these issues after the update?,889112
131,My phone keeps changing the letter I to weird symbols so i had to turn off autocorrect sos pls help @AppleSupport !!!!,keyboard_input,0.7481598854064941,0.7453942894935608,0.7377917170524597,Yo @AppleSupport why does my phone keep turning the letter I into I️,"@588533 We'd be happy to look into what's going on. To start, can you tell us which iPhone and iOS device you're using? https://t.co/GDrqU22YpT",1988474
132,"@AppleSupport 
I made a mistake and I ordered twice. how to cancel the first order",purchases_orders_refunds,0.6487485766410828,0.6195010542869568,0.6057283282279968,@AppleSupport Got 2 confirm emails and numbers after ordering my #iPhoneX but only ordered 1. How do I check?,@142571 Let's look into this for you. This page can guide you on checking your order status: https://t.co/jr7MZtpSNY https://t.co/GDrqU22YpT,1926361
133,@115858 I did the iOS11 update (have iPhone 7) and now my battery life is worse then the iPhone 5.  What happened?  @AppleSupport,battery_power,0.7958192825317383,0.7875714302062988,0.782339870929718,"@115858 from the moment I have updated to iOS 11 in my 7 plus battery performance has gone bad severely 
Release update to improve the same",@287481 You're in the right place for help. Select the following to join us in a DM and let us know the exact iOS 11 version. https://t.co/GDrqU22YpT,1822234
134,"After crashing during upload to shared albums, #ios11 photos takes up lots of storage. @AppleSupport : Any way to fix this while en route? https://t.co/rCg1D9aJzA",photos_data,0.602051317691803,0.5787078738212585,0.5686651468276978,"@AppleSupport I took screenshots every time #ios1112 crashed my iPhone 7 today. So far 15, but usage was low because I was trying to recover from High Sierra crashes. https://t.co/bCEE8E7QLs",@769030 That's not the experience we'd hope you have. Let's work on this together. Send us a DM to get started: https://t.co/GDrqU22YpT,2746172
135,@AppleSupport since iOS 11.0.3 my SIM card isn’t accepted anymore... thought it was only me but almost all of my friends got the same prob,connectivity,1.0000001192092896,0.7800320982933044,0.7303511500358582,@AppleSupport since iOS 11.0.3 my SIM card isn’t accepted anymore... thought it was only me but almost all of my friends got the same prob,@563542 You're in the right place for help. Let us know in a DM the country in which you're located to get started. https://t.co/GDrqU22YpT,1889704
136,alright @115858 you better fix your shit cause it’s really pissing me off that i️ can’t type the letter i️,keyboard_input,1.0,0.8888729214668274,0.8586395978927612,alright @115858 you better fix your shit cause it’s really pissing me off that i️ can’t type the letter i️,@503599 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1648457
137,Hey wtf @AppleSupport why can’t I️ see the capitalized letter “i”?!?! I️t shows up as boxes and a question mark https://t.co/IHN5Favkx3,keyboard_input,0.825474739074707,0.8095771670341492,0.7996858358383179,.@115858 @AppleSupport can you all please explain to me why a capital A and a boxed question mark replaces the letter “I”. Fix it.,@511904 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1684476
138,@AppleSupport how can I make a hidden photo album !?,photos_data,0.7007741332054138,0.5970343351364136,0.558214545249939,Give us the option to move photos into their own album @AppleSupport @115858,"@620328 We can help with that! Check out the steps to create an album, and add items to an existing album here: https://t.co/1p7oY42fbV",2608608
139,"@AppleSupport 
Since couple of hours, my iPhone stucks after entering the (4) last digit for passcode. It stucks and reboots.",device_performance,0.6674559116363525,0.6514158248901367,0.6451047658920288,i still can't even type in my passcode on the lockscreen half the time @AppleSupport WHy is this happening,@361912 We're here to help! What specifically occurs when attempting to enter your passcode? Let us know via DM. https://t.co/GDrqU22YpT,1022350
140,@AppleSupport when is new update coming out to reverse the update that’s ruined peoples phones? Apps n data freeze.,ios_update_issues,1.0,0.8568752408027649,0.8242427110671997,@AppleSupport when is new update coming out to reverse the update that’s ruined peoples phones? Apps n data freeze.,@377500 We'd like to hear more about what's happening with your iPhone. Please send us a DM. https://t.co/GDrqU22YpT,1091365
141,@115858 iphone 8+ charger sucks.  Barley had for two weeks and cable is already tearing.,hardware_accessories,0.7988002896308899,0.7530124187469482,0.7223789095878601,@115858  got an iPhone 8 when it came out and the charger is already broken....,@755363 We want to help! DM us and let us know more about the issues you are having with this charger.,2686060
142,@AppleSupport how many iPhone X can I preorder on Friday?,purchases_orders_refunds,0.7232335805892944,0.6734707951545715,0.6382481455802917,When can we expect the unlocked version of iPhone X available for preorder or to get one from stores. @AppleSupport,@595475 We'll be glad to point you in the right direction. DM us which country you're in. We'll start there. https://t.co/GDrqU22YpT,2013850
143,"@115858 screenshot get crash ,wifi get disconnected automatically ,video stop in between ,recent apps become blank ,and many more",ios_update_issues,0.6599191427230835,0.6445810198783875,0.6375794410705566,Anyone else’s phones not loading anything and apps all crashing since the new @115858 update? Might also just be my provider @15093 @76404,@717641 We want to help. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,2519384
144,@AppleSupport trying to install #HighSierra and this progress screen haven’t moved/changed in 30+ minutes https://t.co/A1yt35qiYi,ios_update_issues,0.6251650452613831,0.5990176200866699,0.5866539478302002,"@AppleSupport restarting does not fix.  An hour ago I was able to DL an update, but now another one sits on 0% progress.",@292545 Are you choosing Update All or pressing each app individually? Have you tried to connect to a different Wi-Fi network?,720893
145,"Наконец удалили лишние документы в Icloud. Только звонить туда надо, самому не удалить. Спасибо @AppleSupport. https://t.co/krzWqOcmEz",apple_id_account,0.47105374932289124,0.47014036774635315,0.46139535307884216,"@115858 @AppleSupport 7 Kasım'da (İzmit) tekrar aynı problemden dolayı servise gönderdim, 3 hafta sonra geri geldi. Cihazda problem olmadığı, güncelleme yapıldığını ilettiler. Bu süreçte 18 Kasım'da cihazın garantisi bitti. Konuyla ilgili çözümünüzü bekliyor olacağım.
#Apple #iPhone7 #AppleSupport",@816264  We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2957102
146,@AppleSupport my phone is so slow so the new iOS update? Only on text messages though? Why is this?,ios_update_issues,0.7801369428634644,0.7768154144287109,0.7704993486404419,@AppleSupport stop giving us updates that don’t support older version of your iPhone which renders it slow and forces us to buy another.,"@259763 If your iPhone is running slower than expected, we'd like to help. What type of iPhone are you using and which specific iOS version is currently installed? Send over those details via DM and we'll go from there. https://t.co/GDrqU22YpT",590855
147,"This is my third charger for my MacBook Air in the last 3-4 years. Broken again. Either cut costs from $99 to $49, or send me another replacement. This'd my 4th charger, paying just about $400 in power cords. Sick of paying $100 for something that last a year or so.
@AppleSupport",hardware_accessories,0.6030493378639221,0.5938520431518555,0.577288806438446,"@AppleSupport first 2 apple chargers completely ripped &amp; stopped working, so i bought 3 chargers that weren’t from apple.  all 3 worked for a few months at a time, but my last one (same thing the other chargers said) said that the devices were unsupported, and kept charging and uncharging.",@231635 This error may occur if you are not using an Apple certified charger: https://t.co/fJpWZGmuz7,489706
148,"@AppleSupport any help? My iPhone 6s battery has been awful since the iOS 11 update.
60% charge after 1 hour of usage. What a joke.",battery_power,0.7912735939025879,0.7901802062988281,0.7868218421936035,@AppleSupport iOS 11.1.1 is killing my iPhone 6s battery. We need a fix as soon as possible!,@716715 We want to work on this with you. Meet us in DM and we'll pick up from there. https://t.co/GDrqU22YpT,2515953
149,"@AppleSupport Thanks for your prompt reply! It has iOS 11.1.1 When I play music, the speakers work. Seems to be only when I'm using the phone, even when I put it on speaker, it doesn't come out through the speaker",hardware_accessories,0.7243634462356567,0.6981422901153564,0.6794441342353821,@AppleSupport There is a real issue with phone speaker and mic not working in iOS 11! Have you addressed this? https://t.co/atvdgxImwJ,@590975 We can certainly take a look at this with you. DM us and let us know what model iPhone you're using with iOS 11. https://t.co/GDrqU22YpT,1998717
