customer_tweet_id,response_tweet_id,created_at_customer,created_at_response,customer_text,response_text
1864588,1864587,2017-10-20 13:01:24+00:00,2017-10-20 15:04:01+00:00,Buying an album on @118721 only to be told that you need to pay for Apple Music to listen to it 😒 yo @115858 fix your ish,@557075 This isn't what we want to have happen after you make a purchase. Could you join us in DM with more info on what you're seeing? https://t.co/GDrqU22YpT
2003251,2003250,2017-11-03 19:52:13+00:00,2017-11-03 23:58:50+00:00,@115858 @AppleSupport purchased my 5SE in March and already having issues with the new updates! #refund #buyback #freeupgrade #notcoolapple,"@592364 We want to help. Reach out to us via DM and let us know in detail what is occurring, then we can work together on this. https://t.co/GDrqU22YpT"
2864835,2864837,2017-11-28 00:13:26+00:00,2017-11-28 00:20:31+00:00,@AppleSupport iPhone 7,@192403 Thanks for that information. Are you hoping to use the iTunes Store app to purchase content? We'd like to continue our conversation in DM. https://t.co/GDrqU22YpT
2212779,2212778,2017-11-10 03:56:48+00:00,2017-11-10 05:12:29+00:00,@AppleSupport DM ?,"@211654 Sure, just click the link below and message us. It's private messaging. https://t.co/GDrqU22YpT"
1726279,1726278,2017-11-07 03:11:38+00:00,2017-11-07 05:19:27+00:00,@521943 @115858 RT still fix I️t Apple!!!$,@522094 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
852864,852866,2017-10-21 08:58:16+00:00,2017-10-21 16:50:00+00:00,"@AppleSupport The device is getting extremely heated up, and all the app are crashing, there are extreme lags. This is so not expected outta @115858","@322602 We appreciate those details. So we can look into further options for your region, please DM us with your current country. https://t.co/GDrqU22YpT"
235022,235019,2017-10-05 06:03:26+00:00,2017-10-05 13:22:00+00:00,@115858 @AppleSupport your service centers in India r pathetic they made my phone worst.,@171971 We'd like to hear more about what happened. DM us about this and we'll go from there. https://t.co/GDrqU22YpT
2015633,2015631,2017-11-05 16:00:45+00:00,2017-11-05 19:32:00+00:00,@AppleSupport Why does this keep happing when we type I️ ? Y’all gotta get it together https://t.co/yJmwtgrOv3,@448571 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
1046629,1046628,2017-10-14 19:13:53+00:00,2017-10-14 19:31:28+00:00,"Dear @115858 ever since I did this update, my phone acts hella weird. It just randomly restarts. It doesn’t care if I’m doing important ish🙄",@367399 We'd like to help. Please send us a DM so we can gather some info and we'll take a look. https://t.co/GDrqU22YpT
38254,38253,2017-11-01 10:31:55+00:00,2017-11-01 14:31:37+00:00,@AppleSupport Seems to be ok now. Thanks,@121933 That is great news! Please reach out if you need further assistance.
481753,481754,2017-12-01 15:57:57+00:00,2017-12-01 17:11:29+00:00,@AppleSupport It happens when i do anything on my device and even when I’m connected to Wi-Fi.,"@229507 Alright, We'd like to take a deeper look into this with you. DM us and we'll get started there. https://t.co/GDrqU22YpT"
228473,228472,2017-11-15 04:34:47+00:00,2017-11-15 13:32:30+00:00,And I hate how slow my iPhone is....thanks @115858 great product you got here. Really loving how I’m forced to buy a new phone because one stops working after 2 and a half years...because who doesn’t like spending a grand on the same product?,"@170461 Let's take a look at this together. Please share the following details with us to help us understand your situation a little better. Which iPhone do you have, and which version of iOS is installed on it?"
186221,186222,2017-10-04 14:59:08+00:00,2017-10-04 16:10:57+00:00,"@AppleSupport Which again, I have to restart my phone by pressing the lock and volume buttons, to get the phone working again.",@159750 This certainly isn't the behavior we want you to be experiencing with your iPhone. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT
445966,445968,2017-11-30 19:09:00+00:00,2017-11-30 19:21:00+00:00,@AppleSupport So what does #apple advise when it really becomes winter🌨❄️☃️?!?! Use a @125607 or @1107 🤔 and this morning it just was around 5/6 degrees.... https://t.co/gTSsHxPLaY,@220618 Using your iPhone in very cold conditions outside of its recommended operating conditions could cause it to turn off and even have shorter battery life. We recommend bringing your iPhone back to higher ambient temperatures if this occurs again.
643216,643218,2017-10-23 18:28:27+00:00,2017-10-23 18:43:27+00:00,@AppleSupport All app links on iPad Pro 12.9 inch 128gb and iPhone SE 32gb show blank since update. They used to just open the App Store.,@272706 What version of iOS 11 are you using? You can find this by going to Settings &gt; General &gt; About.
1215600,1215599,2017-10-25 16:34:52+00:00,2017-10-25 17:01:10+00:00,"@405243 @115858 Pues al parecer hay un retraso en el “touch” del iOS 11.0.3, ya que no detecta con rapidez lo que estas tecleando... otro error de IOS 🤦🏻‍♂️",@405242 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
2373239,2373238,2017-11-14 01:09:31+00:00,2017-11-14 01:26:30+00:00,"Oh thanks Siri, good morning at 5pm. 🤔 @AppleSupport https://t.co/V9PJNjuRj5",@460699 We get why that raises a question. Is this happening every day? Which watchOS version are we working with? You'll find that in Settings &gt; General &gt; About.
2675428,2675426,2017-10-31 06:46:16+00:00,2017-10-31 13:00:24+00:00,@AppleSupport the podcast app update is unusable &amp; a lot of your customers feel the same way. y’all are forcing me to find an alternative :/,"@753084 We're here for you. What issues are you experiencing with the Podcasts app? Which device, and iOS version, are you using?"
512476,512478,2017-12-01 22:51:39+00:00,2017-12-01 23:46:28+00:00,"Iphone keeps crashing into a black screen then it resets. It keeps happening every minute or so. Already tried hard reset, analytics and a few other solutions, obviously none worked. Iphone7, up to date. This is really insane! New bug? @AppleSupport https://t.co/5A77HjHZBY",@237861 We want to help out with your iPhone restarting. Thanks for keeping your device up-to-date. Could you send us a DM with your country to get started with some troubleshooting? https://t.co/GDrqU22YpT
967135,967134,2017-10-11 15:44:58+00:00,2017-10-11 16:30:30+00:00,@AppleSupport I'm looking to buy the iPhone 7plus  but then the 8plus looks intriguing to me. What is the difference between the two phones?,@349548 We have a page on our website that should help you make the decision. Check it out: https://t.co/oLi0y1y0xT
91914,91913,2017-11-23 06:20:53+00:00,2017-11-23 14:11:00+00:00,@115858 fix your shit. The iOS11 update has more bugs than a roach motel 😒,@135924 Thanks for reaching out. We can definitely look into any issues you're experiencing. Send us a DM and let us know which device and specific iOS version you're running currently. We'll go from there. https://t.co/GDrqU22YpT
2703184,2703185,2017-11-28 20:54:50+00:00,2017-11-28 21:22:00+00:00,"@AppleSupport No luck. Updated to iOS 11.1.2 any my iPhone 6 still shuts off at 32%, and after I plug it in for a recharge, it indicates 44% charged. Not really a mobile device if I’m plugged in all the time. https://t.co/uB3Jebyo0g",@759271 Let's continue the conversation in DM. https://t.co/GDrqU22YpT
1184432,1184431,2017-12-02 22:42:13+00:00,2017-12-02 22:49:53+00:00,@AppleSupport iphone 6s restarting after every 2 minutes &amp; not asking passcode. Finger print scanner is working after every restart. Isnt this security breach?. Pls look into this urgently,"@398527 We’d love to help. See our guide here: https://t.co/osZOKKTalm Let’s have you create a backup, disable notifications, and update the software to iOS 11.2. You could then enable notifications after updating. Send us a DM if we can help further. https://t.co/GDrqU22YpT"
765480,765482,2017-10-11 22:00:56+00:00,2017-10-11 22:10:00+00:00,@AppleSupport So so slow,@302957 Let's see how things run in safe mode: https://t.co/PQ4LSYhUTY DM us the results and we'll be happy to dig deeper with you: https://t.co/GDrqU22YpT
1986592,1986591,2017-10-18 18:41:47+00:00,2017-10-18 18:54:18+00:00,"Dis @AppleSupport, y aurait pas 1 petit prob avec #IOS11 et le wifi ? iPad et IPhone se déconnectent pas mal du wifi. 1 mise à jour prévue?",@588056 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
1704621,1704620,2017-11-06 21:07:07+00:00,2017-11-06 22:29:29+00:00,@AppleSupport fix this glitch it’s driving me insane I️ &lt;—- can’t stand this,@308517 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1900046,1900045,2017-10-18 06:21:10+00:00,2017-10-18 13:07:34+00:00,When @115858 maps gets it wrong https://t.co/cT81PQUesM,"@566239 Accurate maps are so important! When you see an issue like this, you can let us know with these steps: https://t.co/jiMIBQw7go"
193637,193639,2017-10-04 15:56:26+00:00,2017-10-04 16:34:34+00:00,@AppleSupport It appears I have not downloaded that update yet. That update will fix the speaker hopefully. Thank you,@161527 Please keep us in the loop!
1710056,1710058,2017-11-07 01:17:14+00:00,2017-11-07 01:57:03+00:00,"@AppleSupport Apps dont open, i cant recieve phonecalls, freezes until battery dies. Iphone 7+ red","@518105 DM us your complete software version from Settings &gt; General &gt; About, next to Version. We can go from there. https://t.co/GDrqU22YpT"
359286,359288,2017-10-09 04:02:18+00:00,2017-10-09 13:01:32+00:00,"@AppleSupport my phone permanently says it's disabled and that I must connect it to iTunes but even when I do connect it, nothing happens :(","@201085 Okay, let's move to DM so we can look into this further. https://t.co/GDrqU22YpT"
2078783,2078782,2017-10-19 02:18:19+00:00,2017-10-19 02:31:00+00:00,@558219 @AppleSupport Like when the message comes in having it say “message” rather than show what it says,@521724 Sounds like your describing notifications.  DM us with the model of your iPhone and we'll continue. https://t.co/GDrqU22YpT
1394924,1394923,2017-10-16 16:12:33+00:00,2017-10-16 16:24:00+00:00,"Hey, @AppleSupport, since iOS 11, even with Low Power Mode on the whole time, my battery has drained 42% in 5 hours with little use. 😬😔",@444390 We'd love to help. Do we have iOS 11.0.3 installed? You can check in Settings &gt; General &gt; About.
1577548,1577547,2017-10-20 03:20:26+00:00,2017-10-20 12:28:29+00:00,@AppleSupport Phone has worked flawless the whole year I’ve had it (with glass screen protector) up until ios 11 which is littered with bugs 🐛,@183415 We can certainly work to rule out any software issues before removing the screen protector and testing. Please send us a DM. https://t.co/GDrqU22YpT
2590726,2590728,2017-10-30 19:56:31+00:00,2017-10-30 20:07:23+00:00,@AppleSupport Ongoing since iOS11,@546437 Let's chat over in Direct Message then so we can dig into this and see why they wouln't clear. https://t.co/GDrqU22YpT
1368875,1368874,2017-11-25 20:57:57+00:00,2017-11-25 21:15:28+00:00,@115858 why do I still have the stupid glitch.,@438630 We want to help. Which issue are you needing help with?
82015,82014,2017-11-30 04:39:50+00:00,2017-11-30 13:22:29+00:00,@AppleSupport I need help with an encrypted backup on my computer! 🙏🙏🙏🙏,"@134150 Thanks for reaching out to us. We are always happy to help. We have an article that may help. You can find it here: https://t.co/s6tdVStcb2

Let us know if you have any questions. https://t.co/GDrqU22YpT"
1532255,1532254,2017-11-03 15:33:57+00:00,2017-11-03 20:30:05+00:00,Mannn this update drains my iPhone's  way too fast. Fix this shittt update @115858,@__0Fenomeno__ We can help improve your battery performance. Let’s start with these steps here: https://t.co/bivpdfBNJ6
1688533,1688535,2017-11-07 03:50:40+00:00,2017-11-07 13:33:32+00:00,@AppleSupport This didn’t work.,@512725 We'd like to discuss this further. Please join us in a DM and tell us which iOS version the iPhone is running. https://t.co/GDrqU22YpT
61342,61341,2017-11-26 00:34:02+00:00,2017-11-26 00:54:27+00:00,@AppleSupport just got the iPhone 10 where game central app gone cart seem 2 find it?,@130044 Congrats on your new iPhone X! We'd like to help with any questions you might help. Let us know in DM if you see Game Center as an option in the Settings app. https://t.co/GDrqU22YpT
1501954,1501957,2017-11-03 23:20:44+00:00,2017-11-04 03:25:56+00:00,@AppleSupport iPhone 6s Plus. I use Amx in Supermarkets. It worked very well before. I can open amx but machine doesn’t recognize it.,@468619 Have you updated all the way to iOS 11.1. You can view the version in Settings&gt;General&gt;About. https://t.co/GDrqU22YpT
1549960,1549959,2017-11-08 01:04:58+00:00,2017-11-08 04:09:00+00:00,@115858 so y’all still ain’t gone fix our keyboard? Y’all childish fam,@479732 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
891096,891095,2017-10-13 17:41:16+00:00,2017-10-13 17:58:34+00:00,@AppleSupport hey I am facing this problem on my iPad. Please help. https://t.co/yP5QuBnHu0,@331576 We’ve received your DM and will continue there shortly. Thank you for your patience.
1890686,1890684,2017-10-22 18:15:50+00:00,2017-10-22 18:57:00+00:00,@115858 @AppleSupport my screen constantly stops responding until I lock and unlock it again. Is it covered in 1 year warranty?,@404396 We're happy to look into this issue with you. Please DM us if this issue occurs with certain apps or appears system-wide. https://t.co/GDrqU22YpT
1641991,1641990,2017-11-05 21:48:54+00:00,2017-11-06 00:17:01+00:00,hey @AppleSupport actual recommendation: please add a quick crop feature? Or maybe I’ve just not seen it idk https://t.co/X1cNfVeej9,@501937 We always appreciate hearing from our customers. Feel free to submit your suggestions to us here: https://t.co/eTPVYVFyd8
1967961,1967960,2017-10-31 13:43:32+00:00,2017-10-31 14:17:00+00:00,@115858 @AppleSupport my new iPhone 8 is giving me no end of grief. Whenever the camera is on (photo or snapchat)it either freezes or restart,@583137 We want you to be able to use that amazing camera. Please DM your version of iOS. We'll meet you there to help. https://t.co/GDrqU22YpT
1025692,1025691,2017-10-22 23:02:22+00:00,2017-10-22 23:59:31+00:00,"@AppleSupport Thanks, but that only allows me to remove one song at a time. I want to clear all of Up Next.",@362695 That is the current path to remove songs from the Up Next playlist.
2001919,2001918,2017-11-03 16:45:28+00:00,2017-11-03 21:31:00+00:00,Ey @AppleSupport Iphone X is not going to be with Sim Card in the US? thanks!,"@591960 That's a good question. Can you DM us if you are buying the iPhone X through your carrier, elsewhere, or direct from us? https://t.co/GDrqU22YpT"
2527029,2527028,2017-11-16 03:43:39+00:00,2017-11-16 04:28:24+00:00,Hi @AppleSupport my #IphoneX came with no battery. After I plug the phone starts doing weird sounds!! #help #help My #IphoneX doesnt work 😭,"@719529 We want to help you. DM us, and let us know if you've tried a different AC adapter and cable to charge your iPhone yet. We'd like to get your new iPhone X working perfectly. https://t.co/GDrqU22YpT"
1795722,1795721,2017-10-18 00:25:58+00:00,2017-10-18 00:29:52+00:00,@AppleSupport I have two apple tvs next to each other. I’d like to program a universal remote to control only one of them. Is that possible?,@539588 We'd like to get you to the team that best supports Apple TV. Please reach an Advisor here: https://t.co/IBIY3vMgPj
2373176,2373177,2017-11-14 02:24:07+00:00,2017-11-14 02:35:00+00:00,@AppleSupport Thanks,"@392213 You're totally welcome! We understand wanting to know all the details. If you have any other questions, or there's anything else we can help with, we're happy to help anytime!"
2432876,2432874,2017-11-14 20:53:16+00:00,2017-11-14 21:21:28+00:00,@115858 @AppleSupport can kiss my ass. Phone dies 30 days after warranty expires? total hardware fail. Any the solution is to buy a new one? Serious?,@698212 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
2047531,2047532,2017-10-18 23:41:38+00:00,2017-10-19 00:05:00+00:00,@AppleSupport I'll try that thankyou,@442656 You're welcome. Feel free to reach back out to us if you need further support.
2587377,2587379,2017-10-30 18:13:33+00:00,2017-10-30 18:31:00+00:00,@AppleSupport Yes,@733109 Let's take a look at this together. Join us in DM using this link: https://t.co/GDrqU22YpT
2029158,2029157,2017-11-05 21:26:38+00:00,2017-11-05 23:58:27+00:00,@115858 just went into ur store in Pdx got snapped at bc I did what another employee said 2 do #badcustomerservice,@463401 We want to make sure you're getting the experience you expect. Would you please send us a DM and tell us more? https://t.co/GDrqU22YpT
2116232,2116231,2017-11-08 04:33:27+00:00,2017-11-08 14:04:01+00:00,@AppleSupport my itunes gift card money mysteriously disappeared  from my itunes account?,"@160299 We know how important this is. For more help, please reach out to our iTunes team here:  https://t.co/SDIe7UiyJN"
2969000,2969002,2017-11-30 00:05:55+00:00,2017-11-30 00:17:00+00:00,@AppleSupport 11.1.2 and whenever that came out,@818981 Let's take a closer look. Here's a link to DM us. https://t.co/GDrqU22YpT
1037475,1037477,2017-10-12 21:08:17+00:00,2017-10-12 21:33:29+00:00,@AppleSupport With all alarms since I get the new iOS update all my iPhones 7 Plus has had lots of stability problems. Sometimes they work sometimes not!,@365427 Let's work together to figure this out. Could you meet us in DM? https://t.co/GDrqU22YpT
316121,316120,2017-11-11 01:31:50+00:00,2017-11-11 02:56:31+00:00,@AppleSupport i updated to iOS 11.1.1 and it’s still happening https://t.co/Se5KUOY1RV,@191478 We're happy to research this with you a little further. Send us a DM with which device you're using and country to continue. We'll join you there. https://t.co/GDrqU22YpT
1632372,1632370,2017-11-05 16:50:21+00:00,2017-11-05 20:07:33+00:00,@AppleSupport I can’t update my Apple Watch series 3,@222731 We'd like to help. What happens when you attempt to update the watch? Which version of watchOS are you currently running?
2631523,2631522,2017-11-17 17:22:01+00:00,2017-11-17 18:36:00+00:00,"Dear @115858...I have been your fan for as long as I can remember, just look up everything I’ve purchased and talk to all my friends. I’m as big of a supporter as they come. Now, let’s talk about iOS 11 for a second. It’s just awful!! My phone works like a rock and chisel. Fix it!","@743071 We'd be happy to look into what's going on with your iPhone. To start, can you let us know some additional information on what issues you're experiencing? Also, which iOS device and version of iOS 11 are you currently using?"
2917302,2917301,2017-11-28 23:40:50+00:00,2017-11-28 23:49:23+00:00,@AppleSupport can’t use this iCloud back up on my iPhone X why help https://t.co/nBrJxZeOAw,"@224493 We'd be happy to get to the bottom of this with you. To begin, can you tell us what version of iOS you're using on your iPhone X. If you need help to find it, check this out: https://t.co/ZTw54HL4Rm"
1707731,1707729,2017-11-06 22:07:27+00:00,2017-11-06 23:21:37+00:00,@AppleSupport I keep getting the following message on my new iPhone 8 Plus. Could tell me what I can do to stop it? https://t.co/tZJhapq8no,@517508 We want to help.  What version of iOS is on this device?  Were you attempting to download an app?
2303991,2303990,2017-11-12 17:49:11+00:00,2017-11-12 19:56:54+00:00,Swear it seems like apple releases viruses hidden as “updates” to all the old iPhones just so people would be forced to buy the new ones. Yesterday my phone cut off on me telling me I need to charge it... it was at 45%😑btw I have the iphone7  @115858 @AppleSupport,@668518 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1144241,1144240,2017-10-24 05:59:22+00:00,2017-10-24 13:20:43+00:00,@AppleSupport Stable version of MacOS High Sierra,@192457 We'd like to help. Let's meet in DM with your country location. https://t.co/GDrqU22YpT
993510,993509,2017-10-11 18:31:40+00:00,2017-10-11 19:10:00+00:00,@AppleSupport + the warranty is still available and they can give me another phone.,@355359 You've come to the right place. We've got a site where you can check your coverage: https://t.co/SyUHdUSsjJ Questions? DM us. https://t.co/GDrqU22YpT
2752468,2752467,2017-10-31 18:22:54+00:00,2017-10-31 18:35:32+00:00,I don’t remember what it was like to be able to listen to an entire song on my iPhone without it skipping and glitching.  @AppleSupport https://t.co/CJ3Cydg5tB,@770545 Let's look into this for you. Send us a DM with your current iOS version to get started.
1671897,1671896,2017-11-06 04:21:41+00:00,2017-11-06 13:44:27+00:00,@AppleSupport can y’all fix the eye problem,@508865 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2496925,2496924,2017-10-30 02:09:57+00:00,2017-10-30 02:15:54+00:00,@AppleSupport @115858 ur 11.0.3 ios keeps on hanging/freezing .my credit crd transaction either uncredited or getting double transaction :(,@712550 We'd love to assist you. Reach out to us in DM using the link below for further assistance. https://t.co/GDrqU22YpT
2060676,2060674,2017-10-07 14:52:48+00:00,2017-10-07 17:31:29+00:00,@AppleSupport Hello since updating my Pause/Play/Next/Back keys on MacPro are no longer working for spotify?,@395364 We're here to help! Do the controls work with iTunes? Have you installed the supplemental update? Let us know in DM. https://t.co/GDrqU22YpT
493554,493553,2017-12-01 16:45:24+00:00,2017-12-01 17:27:00+00:00,My phone keeps bugging out. Why u doing this @115858,@232663 Hello. Let's talk. Can you share a few details about what's been happening with your iPhone? We're here for you. Tap here to DM us if you'd prefer: https://t.co/GDrqU22YpT
1458840,2004712,2017-11-03 23:19:47+00:00,2017-11-04 03:23:53+00:00,"@115858 @115858 you update jacked me and it sucks phone freezes up constantly, glitches.
 This is extortion. Def thinking of switching back @122609",@592818 That's certainly not how we want your iPhone functioning after updating. Please send us a DM and we'll take a look together. https://t.co/GDrqU22YpT
1707016,1707015,2017-11-06 21:36:18+00:00,2017-11-06 23:01:27+00:00,Urm I would @115858 if your software would let me. I have fibre optic and there's nothing wrong with my router. This is getting tedious https://t.co/iDf63GKSng,@517322 We want to help out. Send us a DM so that we can look at the available options. https://t.co/GDrqU2kzhr
2525564,2525563,2017-11-16 02:18:50+00:00,2017-11-16 03:18:09+00:00,"@AppleSupport If I went into a store and paid to have something fixed, and it's not working.. can I get it re-fixed for free or?","@719155 Thanks for contacting us with questions about a previous repair. We're happy to do everything we can to help. To start, please DM us with details about what type of repair you had completed. https://t.co/GDrqU22YpT"
2032810,2032808,2017-06-16 17:57:38+00:00,2017-06-16 18:16:24+00:00,"@AppleSupport @115858 - how do I track a weight lifting workout on my Apple Watch Series 2 as an Activity""?I feel like I'm not getting credit",@141690 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT
2863561,2863563,2017-11-27 23:37:22+00:00,2017-11-27 23:52:34+00:00,@AppleSupport The issue does persist. 10.3.3,"@288928 Thanks for clarifying. Let's create a backup, then update your iPad if possible. This article explains how: https://t.co/8xihd9VRBM Please let us know if the issue continues."
427403,427401,2017-10-10 05:00:33+00:00,2017-10-10 13:11:26+00:00,@AppleSupport 🆘  🆘  🆘  🆘   🆘  🆘   🆘   🆘 https://t.co/46eapJKhtz,@216651 We're here to help. DM us with more details about what is happening. https://t.co/GDrqU22YpT
216136,216134,2017-11-14 02:22:38+00:00,2017-11-14 02:43:00+00:00,@AppleSupport Safari doesn’t work after updating MacBook Air to latest HighSierra. Tabs don’t load.,@167385 We want your Safari to work as expected? Have you tried restarting your Mac Performing this step can help resolve many issues with applications.
1755166,1755165,2017-11-07 16:18:46+00:00,2017-11-07 19:18:33+00:00,@AppleSupport download any app it like 3 day to restore but my phone hold the downloads 2/2 https://t.co/Mm7WIQA0ze,@528590 We're here to help! Meet us in DM and we'll see how we might be able to further assist you: https://t.co/GDrqU22YpT
2861081,2861083,2017-10-31 19:59:50+00:00,2017-10-31 20:09:34+00:00,@AppleSupport Not working. Purple screen and loading bar,@755547 OK. Let's boot into recovery and attempt to repair the disk.  This article explains how: https://t.co/3mWPPC8cdZ
1657727,1657726,2017-11-06 02:37:43+00:00,2017-11-06 04:27:00+00:00,Side note: this I️ is bullshit.  Fix this ASAP @115858,@505795 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2564136,2564135,2017-11-16 17:14:12+00:00,2017-11-16 18:30:00+00:00,"@AppleSupport Hello. Can you help me to connect my new macbook pro (with USB C ports) to my 27"" Thunderbolt display? Will this work? https://t.co/du4MkiFQKd Thanks.","@727572 Congratulations on your new Mac! Are you connecting to an Apple 27"" Thunderbolt display? Take a look at the Product Information section of the page you linked to us, as well as this article for detailed information: https://t.co/oNyb76bP2F"
1583053,1583051,2017-11-04 16:33:31+00:00,2017-11-04 20:21:35+00:00,@AppleSupport what the hell is this? Can't get it off. #AppleTV https://t.co/AHnJMtMMbZ,@487221 Let's get you in the right place for help with your Apple TV. Reach an Apple TV advisor here: https://t.co/IBIY3vMgPj
1703880,1713745,2017-11-07 01:52:05+00:00,2017-11-07 02:48:56+00:00,"@AppleSupport 6s has not closed ios10.3.3 verification, is not because, 6s update to ios11 there will be a problem",@518996 Thanks for this. Let's continue in DM to have a closer look at what's happening there. https://t.co/GDrqU22YpT
2775922,2775920,2017-11-21 14:51:26+00:00,2017-11-21 15:26:31+00:00,@AppleSupport Yes this problem from day one so please take it back or provide me other piece,@775655 Let's take a closer look at this. DM us your current iOS version. https://t.co/GDrqU22YpT
593532,593530,2017-12-03 16:59:50+00:00,2017-12-03 17:59:00+00:00,@AppleSupport help https://t.co/JH4hAtPtNR,"@260537 Thank you for reaching out to us. To start, what device model are you using and what issue(s) are you experiencing exactly?"
463947,463946,2017-12-01 03:20:55+00:00,2017-12-01 03:32:00+00:00,My phone updated and now it won’t charge @115858 explain,"@225306 Thanks for reaching out! Let's start with the suggestions from our article https://t.co/uqxquyfdn0 designed to cover a situation like this, let us know in DM what you find. https://t.co/GDrqU22YpT"
848257,848261,2017-10-09 08:33:19+00:00,2017-10-09 12:41:01+00:00,@321586 @116333 Since iOS 11 battery sucks,@321587 We'd love to help.  Send over a DM with your iOS model.  We'll go from there. https://t.co/GDrqU22YpT
2698035,2698034,2017-11-19 14:17:46+00:00,2017-11-19 15:54:29+00:00,"Anyone else experiencing this odd #HighSierra bug / issue, where slices of the screen (both Mac display and external monitor) glitch (light/dark flickering)? Tricky to reproduce, but seeing it fairly often.

Late 2013 13"" MacBook Pro | v10.13.1
Any thoughts, @applesupport? https://t.co/RA17ZmYeZU","@758082 We'd love to partner with you to figure out what's happening. Let's continue chatting via DM. When you reach out to us, let us know if you've already tried restarting. Along with that, tell us if the issue persists when you're only using your MacBook Pro. https://t.co/GDrqU22YpT"
701605,701607,2017-11-23 17:06:32+00:00,2017-11-23 17:57:00+00:00,@AppleSupport Yes my phone keeps crashing and freezing,@287491 Got it. Would you mind please meeting us in DM? We'd like to start troubleshooting. https://t.co/GDrqU22YpT
2700986,2700985,2017-11-19 20:38:18+00:00,2017-11-19 20:45:26+00:00,@AppleSupport Also guess what? In account information it doesn't even let me select none it lets me select between PayPal and Debit card. Fix your app please a company as big as you should not suck this bad.,"@758726 Thanks for providing us with the details. In order to get this taken care of, you'll need to reach out directly to our iTunes team so that they can take a closer look at your account. You can reach out to them here: https://t.co/SDIe7UiyJN"
2519462,2519461,2017-11-15 23:44:28+00:00,2017-11-16 00:51:00+00:00,@115858 why can’t I make outbound calls on either one my phones. WHAT THE FUCK,"@717662 We're here to help! Let's see what's going on and work together to resolve this issue. To get us started, may we have the iOS version number shown in Settings &gt; General &gt; About. Also, when trying to make a call what exactly happens?"
2296176,2296175,2017-11-12 20:17:30+00:00,2017-11-12 21:24:31+00:00,me cagó en los update de @115858 para el Apple Watch puñeta dos horas y contando,@666674 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
1677033,1677031,2017-11-06 06:25:50+00:00,2017-11-06 14:51:00+00:00,Yo @AppleSupport this new update sucks. Fix it,@510113 We'd be happy to take a look into what's going on. Can you tell us more about what you're experiencing?
2017000,2016999,2017-11-05 18:35:04+00:00,2017-11-05 21:34:00+00:00,What is @AppleSupport number I’m pissed,@596485 Happy to help. Find the number for your region here: https://t.co/1OxnSOXiWG  We can also help via Twitter. DM us here: https://t.co/GDrqU22YpT
1471796,1471795,2017-11-03 00:11:36+00:00,2017-11-03 01:13:30+00:00,Every time I️ type the letter I️ it changes to a boxed question mark. Whyyyyyyyyy @115858 @AppleSupport,@461636 DM us your device and OS model and we'll be happy to look into what's going on there. https://t.co/GDrqU22YpT
188618,188616,2017-10-04 16:16:01+00:00,2017-10-04 16:50:01+00:00,@AppleSupport Yes! Its working on external display https://t.co/rDG84Hg3Qc,@160271 Thanks! Let's discuss this further in DM. https://t.co/GDrqU22YpT
437018,437021,2017-10-10 18:28:32+00:00,2017-10-10 19:23:31+00:00,@AppleSupport Unable to send/receive My data works and my WiFi is connected,@218782 Got it. Let's try the steps here and let us know if that works: https://t.co/2hgNQH8Vvq
2907935,2907936,2017-11-29 12:41:26+00:00,2017-11-29 15:28:55+00:00,@AppleSupport My Version of iOS is 11.1.2. (15B202),"@805153 Thanks for the info. When the iPhone powers off at 40%, does it power on immediately when you plug it in? When did these issues start happening? You can send your answers in a DM. https://t.co/GDrqU22YpT"
1541149,1541148,2017-11-03 18:23:22+00:00,2017-11-03 22:32:55+00:00,@AppleSupport No idea why this “I️” glitch hasn’t been fixed yet ‼️,@477622 We've received your DM. Look for our reply shortly.
2013893,2013892,2017-10-30 19:01:56+00:00,2017-10-30 19:11:30+00:00,My phone clearly some shitttt why don’t I have the new emojis yo @AppleSupport,@595486 We'd like to help by better understanding what's happening. Are you referring to the new emoji here: https://t.co/s4gI2zGcTZ
