customer_tweet_id,customer_text,intent_label,trivial_prediction,simple_prediction,trivial_correct,simple_correct,trivial_reply,simple_reply,trivial_escalate,simple_escalate
2948214,@AppleSupport I’ve hard to hard restart my computer 6x in last two days since I updated to High Sierra. Adobe was first issue. Now finder is crashing and won’t relaunch. How about an update to fix all of the bugs in High Sierra please? I refuse to update my personal computer because of this.,ios_update_issues,ios_update_issues,device_performance,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're experiencing performance problems. Could you tell us your device model and what happens when the issue occurs?,False,False
208261,@AppleSupport On my MBP with Yosemite I can’t update any app nor download new because verification always fail. How do I turn it off?,apps_services,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1925568,"iOS update seems to have killed my battery, any ideas why @AppleSupport #ios #apple #iPhone6",battery_power,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2913288,@AppleSupport I did not back up before updating. Yes i have a macbook,apps_services,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2072314,@AppleSupport I can’t disable &amp; delete Siri from my iCloud. It just does nothing...,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1567544,@AppleSupport No I’m just so let down by @AppleSupport  And your ‘senior advisors’ all my iCloud has been deleted after 6 years and no one is helping,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
513657,"Naranasan niyo po ba yung magcrash lahat ng apps kahit cam roll, like within 1-2mins of using tapos magsshow yung 1st and 2nd photo. Tapos init agad phone HUHU PLS HELP @AppleSupport https://t.co/tSxV6rxJbo",apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
712078,@115858 this damn IOS sucks. If I’m listening to a podcast and turn volume up it goes to music. And vise versa... TERRIBLE,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
661610,@AppleSupport iOS 11 make my battery die! 😭😔 - IPhone 6s,battery_power,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
956058,@115858 love it when my headphones break + fuck up my phone so i cant listen to a song without wnating to throw jt at a fucking wall,hardware_accessories,ios_update_issues,hardware_accessories,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your device or accessory. Could you tell us the device model and what happens when you try to use it?,False,False
457176,@AppleSupport version 11.1.2 It started out of nowhere i did the update and it was fine and then all of a sudden it started autocorrecting it to tha\t’,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
2838680,"Every #iOS upgrade brings with it fresh problems and user-unfriendly changes. Why does my lock screen now have ""Apple Music"" on it with a play button center screen? I can't get rid of it! Help me @AppleSupport !",apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2298606,The iPhone update sucks ass. Phone worked fine and now it’s trash @115858 @AppleSupport,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
282529,@115858 @116333 I urgently resolve the problem with my iPhone. 📱 Contact ID: 100314535803,other_unclear,ios_update_issues,photos_data,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your photos or data. Could you tell us what device you're using and what happened to the data?,False,False
216133,@115858 @AppleSupport how come I get my phone replaced with a new iPhone 7 and everything is here but my photos and my brother bought a iPhone X and had the exact same problem,photos_data,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2619794,"Since the new update, my phones going so slow, stuttering and stalling 😩😩 @AppleSupport",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1933305,Hey @115858. Fix your iOS. Bluetooth is supposed to work.,connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1402935,Same day the iPhone X is released my 6s+ can’t hold a charge and won’t recognize my camera... come on @115858,hardware_accessories,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
336650,@AppleSupport TV4 x 2. 1 accepts @798.com address for iCloud and 1 switches to @1113.com address once I log in. @798 shows HOME and @1113 doesnt,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
511171,"What’s up with iOS 11, @AppleSupport? IPhone 7 Plus rendered unusable after the update.",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
709071,Am I the only one whose phone is burning up now that I’ve updated my software to the latest version of iOS? @AppleSupport,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1839657,@AppleSupport yo your new update has literally ruined my 7 . why? why??,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
150048,@AppleSupport why is my clock or notifications not coming up on my lock screen?,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1073383,@AppleSupport can you provide an update to fix how much my battery drains when it's unplugged?,battery_power,ios_update_issues,battery_power,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry to hear about the battery issue. Could you share your iPhone model and iOS version?,False,False
287455,@AppleSupport iOS 11.0.2 has made my iPhone overhear and browser slow as hell. My battery drains faster than ever.  Fix this pls,battery_power,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1620547,@AppleSupport Ever since I updated to #iOS11 my iPhone 6s has been losing wifi connection. I’m having to reboot 5/6 times a day grrrrr,connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1805430,"@AppleSupport the last update deleted most of the contacts out of my phone. Why did it do this,how do I fix it?",photos_data,ios_update_issues,photos_data,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your photos or data. Could you tell us what device you're using and what happened to the data?,False,False
768168,My iPhone does nothing but freeze since doing the new update 😡😡😡😡 @115858 @AppleSupport,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2434654,"@AppleSupport Yep let me in but wouldn’t show iTunes music purchase, I found it a few weeks back but can’t remember where or how to check from iPhone",purchases_orders_refunds,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
827906,my Apple Music hasn’t worked since I got the newest update...what’s goin on @115858,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
373380,@AppleSupport It occurs on any track of any song on Apple Music in general. I also have my account sharing it with my MacBook,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1745981,".@AppleSupport why does my screen say this but, I’ve been charged. Yes all is up to date. Yes log in correct. One heck of a month w/@115858 https://t.co/TyEQDLvtcX",purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
1342772,"Yoooo @AppleSupport ever since the update my WiFi wants to work every now and then! Everything else in the house works, my phone doesn’t! https://t.co/FkzUM8byoF",connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2283108,"@AppleSupport Hi, I just wanted to find out what ssd drives I can use on my MacBook Pro 2015 as my current one is water damaged",hardware_accessories,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1133615,@AppleSupport so how do I go about getting use of my camera back after doing the update 😀😀😀😀😀😀😀😀😀😀,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2199279,@AppleSupport icloud is down?? can you please advise when you expect it to be back online?,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
2577100,@AppleSupport When will you guys completely fix this question mark thing? https://t.co/FDW8WaQkcZ,keyboard_input,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2901898,@AppleSupport iPhone X freezes when opening the phone app and visual voicemail doesn’t work on EE. Very poor,apps_services,ios_update_issues,apps_services,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1011804,@AppleSupport  Are the EarPods with 3.5mm Headphone Plug the same as the ones that come with the  iPods 5th Gen,hardware_accessories,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2712604,Huge #Fail by @115858 and @266097. Impossible to cancel auto renew subscription and get anyone to contact for help. Suggestions on how to CXL? Will person in Apple store be able to do it?,purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2255501,"@AppleSupport It’s not a specific app. When out in the cold, typing just freezes up.",keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
1202887,@AppleSupport As soon as I updated IOS my phone is slow and the camera doesn’t work.,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
862723,"@115858  plan on fixing all these bugs since the update? ANYTIME a new phone comes out, my perfectly fine old one starts messing up🙄",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1010562,Does anyone have a workable way of getting photos from an iPhone6 to an iMac that actually works or have @115858 really turned to shit?,photos_data,ios_update_issues,photos_data,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your photos or data. Could you tell us what device you're using and what happened to the data?,False,False
1466146,i️ haven’t even updated and that “i️” autocorrect is already ruining my life what the fuck @115858,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
1020991,@115858 -  Apple TV is now unusable. Password verification is buggy and stupid. Wasted hours of a beautiful day trying to jump thru hoops. FU,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
2113794,"I lost over a 100 contacts when I reset my phone cause apparently not all of them saved into iCloud 🙃
sos @AppleSupport",photos_data,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
2575360,"@AppleSupport Any idea why does my iPhone 7 volume keeps turning itself down/off?
It started since #ios11 upgrade.",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1478046,My phone keeps changing the letter I to weird symbols so i had to turn off autocorrect sos pls help @AppleSupport !!!!,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
1336312,"@AppleSupport 
I made a mistake and I ordered twice. how to cancel the first order",purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
324566,@115858 I did the iOS11 update (have iPhone 7) and now my battery life is worse then the iPhone 5.  What happened?  @AppleSupport,battery_power,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1768174,"After crashing during upload to shared albums, #ios11 photos takes up lots of storage. @AppleSupport : Any way to fix this while en route? https://t.co/rCg1D9aJzA",photos_data,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1889704,@AppleSupport since iOS 11.0.3 my SIM card isn’t accepted anymore... thought it was only me but almost all of my friends got the same prob,connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1648457,alright @115858 you better fix your shit cause it’s really pissing me off that i️ can’t type the letter i️,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
1640295,Hey wtf @AppleSupport why can’t I️ see the capitalized letter “i”?!?! I️t shows up as boxes and a question mark https://t.co/IHN5Favkx3,keyboard_input,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1339730,@AppleSupport how can I make a hidden photo album !?,photos_data,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2025614,"@AppleSupport 
Since couple of hours, my iPhone stucks after entering the (4) last digit for passcode. It stucks and reboots.",device_performance,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1091365,@AppleSupport when is new update coming out to reverse the update that’s ruined peoples phones? Apps n data freeze.,ios_update_issues,ios_update_issues,apps_services,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
511113,@115858 iphone 8+ charger sucks.  Barley had for two weeks and cable is already tearing.,hardware_accessories,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
1151865,@AppleSupport how many iPhone X can I preorder on Friday?,purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2288429,"@115858 screenshot get crash ,wifi get disconnected automatically ,video stop in between ,recent apps become blank ,and many more",ios_update_issues,ios_update_issues,apps_services,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1160692,@AppleSupport trying to install #HighSierra and this progress screen haven’t moved/changed in 30+ minutes https://t.co/A1yt35qiYi,ios_update_issues,ios_update_issues,apps_services,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
2893350,"Наконец удалили лишние документы в Icloud. Только звонить туда надо, самому не удалить. Спасибо @AppleSupport. https://t.co/krzWqOcmEz",apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1153873,@AppleSupport my phone is so slow so the new iOS update? Only on text messages though? Why is this?,ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2410123,"This is my third charger for my MacBook Air in the last 3-4 years. Broken again. Either cut costs from $99 to $49, or send me another replacement. This'd my 4th charger, paying just about $400 in power cords. Sick of paying $100 for something that last a year or so.
@AppleSupport",hardware_accessories,ios_update_issues,battery_power,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry to hear about the battery issue. Could you share your iPhone model and iOS version?,False,False
2052648,"@AppleSupport any help? My iPhone 6s battery has been awful since the iOS 11 update.
60% charge after 1 hour of usage. What a joke.",battery_power,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2358662,"@AppleSupport Thanks for your prompt reply! It has iOS 11.1.1 When I play music, the speakers work. Seems to be only when I'm using the phone, even when I put it on speaker, it doesn't come out through the speaker",hardware_accessories,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
302662,"@AppleSupport hi, are you able to make the app animation the same like ios10 I’m getting headaches from changing apps &amp; Dots for connection",ios_update_issues,ios_update_issues,ios_update_issues,True,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2004189,"@AppleSupport Why does my camera quality look worse all of a sudden? When I first got this phone 2 years ago it was nice, now it's 👎🏾",hardware_accessories,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1252505,@AppleSupport hey guys my camera for my iPhone 7 Plus is not working since yesterday and I believe is a bug from the update 11.1.2! Already tried everything and the camera is still all black screen in both sides!! Help!,ios_update_issues,ios_update_issues,hardware_accessories,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your device or accessory. Could you tell us the device model and what happens when you try to use it?,False,False
910636,"@AppleSupport Is over charging a concern with Apple devices? If so, do these products really help? https://t.co/raNc0iKMce",battery_power,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1420702,@AppleSupport is it normal that my order of the iPhone X says preparing for shipment? I am wondering because it should come tomorrow the 3rd,purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2141648,@AppleSupport I’m using my laptop &amp; most of my purchase are no longer being showed in all my purchase or not on this device,purchases_orders_refunds,ios_update_issues,purchases_orders_refunds,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
856647,"@AppleSupport Of course , use the same cable . It’s original .",hardware_accessories,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
310250,@applesupport I need some help with my beats headphones. Can I take them into an apple store for an exchange if they stopped working,hardware_accessories,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
953188,@AppleSupport @115858 on the next iOS update (11.1 or 11.04) can you remove the bug/annoying feature that keeps turning my WiFi on by itself,connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
2364574,@115858 why is it EVERY update slows my phone down more and more and drains my battery more and more 😡🤔 not happy Apple!,ios_update_issues,ios_update_issues,battery_power,True,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry to hear about the battery issue. Could you share your iPhone model and iOS version?,False,False
2169722,@AppleSupport I just bought the iPhone X and I am having an issue. Can you help?,other_unclear,ios_update_issues,purchases_orders_refunds,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry about the purchase issue. Please let us know what was purchased and where the purchase was made so we can look into it.,False,True
2137224,How long until the @115858 and @12317 Bluetooth bug gets fixed? Tired of restarting my iPhone every day to reset working link. #ios11bug #inconvenient,connectivity,ios_update_issues,ios_update_issues,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble after an iOS update. Could you share your iPhone model and iOS version?,False,False
1296837,"@AppleSupport I figured that. If I’m an Apple Music subscriber, is there a way I can purchase a single DRM-free song to use in a Photos slideshow?",purchases_orders_refunds,ios_update_issues,apps_services,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with an Apple service. Could you tell us which app or service is affected and what happens?,False,False
1641315,@115858 when are you gonna figure out this “type a capital letter eye” and get a question mark in a box issue?,keyboard_input,ios_update_issues,keyboard_input,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with typing. Could you tell us your iPhone model and iOS version and describe what characters appear?,False,False
2925617,Dear @AppleSupport need help with Apple ID....again.,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
2010249,@115858 fix this question mark shit.,keyboard_input,ios_update_issues,other_unclear,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Thanks for reaching out. Could you provide more details about the issue you're experiencing?,False,True
1892696,"@AppleSupport I got a strange email regarding my account, was wondering if you could verify it",apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
2633082,@AppleSupport hi. Apple TV stuck in loop asking for password. Can you help?,apple_id_account,ios_update_issues,apple_id_account,False,True,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
1028557,"@AppleSupport Overnight 11.0.3 wiped my photos from over 3,000 to &lt;200 then backed up to iCloud, wiping out 10 months of baby photos.",photos_data,ios_update_issues,apple_id_account,False,False,Thanks for reaching out to Apple Support. We'd be happy to help. Please provide more details about the issue you're experiencing.,Sorry you're having trouble with your Apple ID. Please let us know where you're trying to sign in and what message you're seeing.,False,True
