customer_tweet_id,response_tweet_id,created_at_customer,created_at_response,customer_text,response_text,clean_customer_text,intent_label,rule_confidence
90723,90722,2017-11-29 18:45:21+00:00,2017-11-29 18:58:00+00:00,@AppleSupport hello please help my messages app won't work it hasn't for a while when i click to open a message the app closes,@135644 We can help. Are you able to force close all of your apps?  This might help: https://t.co/RqqIctrDWV. Once that is done please try the Messages app again.,hello please help my messages app won't work it hasn't for a while when i click to open a message the app closes,apps_services,1
1335195,1335193,2017-10-27 07:22:30+00:00,2017-10-27 14:08:00+00:00,@AppleSupport and now I have reported about 30 friends of mine as junk. Is this gonna hinder me getting messages from these people now?,@431464 We're here for you. If you're using iCloud you can follow the steps here to correct your junk mail: https://t.co/fKKJ3SxlXB,and now i have reported about 30 friends of mine as junk is this gonna hinder me getting messages from these people now,apps_services,1
2298283,2298282,2017-11-12 05:49:28+00:00,2017-11-12 14:39:26+00:00,Dear @115948 @AppleSupport @115858 if I’m paying for Apple Music monthly why some of my songs is unavailable 🙄🤔,@667145 We'll be happy to help. Let us know which songs you're having trouble with in a DM and we'll take a closer look. https://t.co/GDrqU22YpT,dear if i'm paying for apple music monthly why some of my songs is unavailable,apps_services,1
311343,311342,2017-10-06 23:54:52+00:00,2017-10-07 03:00:00+00:00,.@115858 I’ll have to find a new podcast app now that you’ve ruined the stock one. What’s wrong with a list? Not everything must be tiles.,@190351 We're always looking to improve. Let your voice be heard by sharing feedback with us here: https://t.co/9WSVjlVyvt,i'll have to find a new podcast app now that you've ruined the stock one what's wrong with a list not everything must be tiles,apps_services,1
1163907,1163905,2017-10-15 19:12:36+00:00,2017-10-15 19:17:53+00:00,"Sorry to put out more negativity, but my least favorite part of this update is the podcast app. Trying to add/download is a JOURNEY  @115858 https://t.co/m15qGvqq3M",@393796 We're here to help. Please provide feedback about our Podcast App here: https://t.co/oWzjJxkvlC,sorry to put out more negativity but my least favorite part of this update is the podcast app trying to add download is a journey,apps_services,1
2597179,2597178,2017-11-17 03:16:56+00:00,2017-11-17 04:14:41+00:00,@118721 @118721 @AppleSupport #iTunes #AppleNews,"@587516 Congrats on the new iMac! Let's make sure everything is set up the way it should be. Meet up with us in DM, and we'll take a closer look into this together. https://t.co/GDrqU22YpT",itunes applenews,apps_services,1
2406578,2406579,2017-11-15 16:44:49+00:00,2017-11-15 17:30:41+00:00,"@AppleSupport We tried that, but it didn’t work. Just gives me the same error message","@692113 OK, are you saying that when you boot into recovery mode and attempt to run Disk Utility you see the same error?",we tried that but it didn't work just gives me the same error message,apps_services,1
1543354,1543353,2017-11-03 19:09:11+00:00,2017-11-03 23:16:00+00:00,@AppleSupport I’ve  been trying for two hours and the iTunes activation doesn’t work either 😡  #iphoneXlaunch https://t.co/23lICKNtSM,@458611 We can help. Try following these steps and DM us if you still have issues: https://t.co/Mhw9pFAK08 https://t.co/GDrqU22YpT,i've been trying for two hours and the itunes activation doesn't work either iphonexlaunch,apps_services,1
644978,644977,2017-11-22 17:38:39+00:00,2017-11-22 18:04:28+00:00,@AppleSupport Hi I got this text message but it doesn’t look genuine? https://t.co/ia7Ui3c8H7,"@273080 You're right, that message didn't come from Apple. This has more info, as well as how to report the message: https://t.co/XH4V2TxAD7",hi i got this text message but it doesn't look genuine,apps_services,1
1765989,1765992,2017-11-07 21:48:06+00:00,2017-11-07 22:43:28+00:00,"@AppleSupport @531103 I'm having the same issue and I already tried all those things, I even tried going through itunes and it's still not working",@531105 We'd like to continue working with you on this issue in a DM. Send us one using the link below. https://t.co/GDrqU22YpT,i'm having the same issue and i already tried all those things i even tried going through itunes and it's still not working,apps_services,1
2285342,2285340,2017-11-11 09:56:32+00:00,2017-11-11 16:17:00+00:00,trying to erase #mac disk but shows this message? What next? @AppleSupport https://t.co/H2cr7gRSK0,"@261744 You've come to the right place for help with erasing your Mac. Let's continue working together via DM. Let us know what type of Mac you're using, along with the current OS version. We'll continue from there. https://t.co/GDrqU22YpT",trying to erase mac disk but shows this message what next,apps_services,1
1331241,1331240,2017-10-27 03:57:24+00:00,2017-10-27 12:51:00+00:00,@AppleSupport this is the 2nd time this evening when this message pops up. Legit warning from Apple? https://t.co/5twdvdXGGO,@430562 We understand the concerns with messages like this and reassure you that it's not from us. Check out https://t.co/qr0pQfKgYD,this is the 2nd time this evening when this message pops up legit warning from apple,apps_services,1
2622644,2622643,2017-11-17 14:39:17+00:00,2017-11-17 16:37:30+00:00,@AppleSupport How to delete Apple Music cache?,"@740937 We're here to help. You can remove all of the files downloaded for offline use by signing out of your Apple ID in Settings &gt; iTunes &amp; App Store. You can also turn on ""Optimize Storage"" in Settings &gt; Music for more space help.",how to delete apple music cache,apps_services,1
2817859,2817858,2017-11-27 04:05:17+00:00,2017-11-27 04:18:29+00:00,So is anyone’s Apple Music not working neither? @115948 @AppleSupport https://t.co/W71xSwhWUV,"@785475 We'd like to find out more about what's going on with the Music app. Can you send us a DM with the device iOS version? Also, when did this concern start happening? https://t.co/GDrqU22YpT",so is anyone's apple music not working neither,apps_services,1
2119385,2119384,2017-11-08 07:21:58+00:00,2017-11-08 15:00:00+00:00,"@115858 This current glitch that is changing “I️” is affecting my career due to changing for passwords and important messages, please help.",@624569 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,this current glitch that is changing i is affecting my career due to changing for passwords and important messages please help,apps_services,1
2887409,2887411,2017-11-28 13:45:40+00:00,2017-11-28 15:06:00+00:00,@AppleSupport yes i've been an apple music member for several years. i'm running version 10.2.1 and the issue started three days ago,@800704 The latest version of iOS is 11.1.2. Let's try updating iOS to resolve this. Please be sure to back up the device before updating. See: https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,yes i've been an apple music member for several years i'm running version 10 2 1 and the issue started three days ago,apps_services,1
1152809,1152807,2017-10-24 16:56:31+00:00,2017-10-24 17:20:07+00:00,@AppleSupport Can’t access the App Store for a week now HELP https://t.co/a92F4kH8uP,"@391266 Let's get to the bottom of this together. First, let us know if this guide helps: https://t.co/yoNhV7Et2A",can't access the app store for a week now help,apps_services,1
1514413,1514412,2017-11-03 13:01:08+00:00,2017-11-03 18:23:27+00:00,Bon @AppleSupport c’est quand que  mon app message marchera ? https://t.co/WWwzCekowh,@471387 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,bon c'est quand que mon app message marchera,apps_services,1
337450,337449,2017-10-07 20:48:54+00:00,2017-10-07 22:09:56+00:00,ran the update on my iPod Touch and it's awful. Podcasts stop playing; takes 6 seconds to register every command @applesupport 11.0.2,@196524 We'd like to take a closer look with you. DM us and we'll get started. https://t.co/GDrqU22YpT,ran the update on my ipod touch and it's awful podcasts stop playing takes 6 seconds to register every command 11 0 2,apps_services,1
195934,195932,2017-10-04 23:01:01+00:00,2017-10-04 23:32:28+00:00,@AppleSupport I have an issue with my Apple Music account and it needs to be fixed ASAP,@162090 We're here to help. How can we assist you?,i have an issue with my apple music account and it needs to be fixed asap,apps_services,1
1864979,1864978,2017-10-20 14:38:06+00:00,2017-10-20 16:02:29+00:00,@AppleSupport I want to watch niall horan film in apple music and it doesnt appear for me my phone is 4s,@557184 We’d be glad to look into this further with you. Can you start by confirming if you’ve watched this content before via DM? https://t.co/GDrqU22YpT,i want to watch niall horan film in apple music and it doesnt appear for me my phone is 4s,apps_services,1
2080152,2080151,2017-10-09 20:05:21+00:00,2017-10-09 20:52:29+00:00,@AppleSupport ur most recent update has screwed my text messages,"@291839 We’ve got your back, at this point can you let us know more about the message changes you’ve experienced via DM? https://t.co/GDrqU22YpT",ur most recent update has screwed my text messages,apps_services,1
998355,998354,2017-10-12 11:49:13+00:00,2017-10-12 15:01:42+00:00,@AppleSupport update to 11.0.3 iTunes 2 phones. Get 4000 error &amp; loose phone in iTunes. Plug in phone again. Try install. 1 Success 1 fail.,"@356403 Did you receive the same error again? If so, check out the guidance here for how to fix errors: https://t.co/ZBNYC1iaja",update to 11 0 3 itunes 2 phones get error and loose phone in itunes plug in phone again try install 1 success 1 fail,apps_services,1
493566,493568,2017-12-02 00:19:45+00:00,2017-12-02 00:57:00+00:00,@AppleSupport All. Snytime i open message,"@232667 Got it. Do you use iCloud to store your contacts? If so, can you try going to https://t.co/9bUADNIlYp from a computer to see if your contacts appear correctly there? Keep us posted.",all snytime i open message,apps_services,1
546689,546688,2017-12-02 10:20:01+00:00,2017-12-02 17:15:56+00:00,@AppleSupport unable to add my debit card details for iTunes..Plz help,@247131 It's important to be able to get those apps in the iTunes and App Store when you need them. Our iTunes Store Team can help look into this with you. You can reach them here:  https://t.co/SDIe7UiyJN to get started.,unable to add my debit card details for itunes plz help,apps_services,1
2361678,2361677,2017-11-13 20:34:43+00:00,2017-11-13 21:13:01+00:00,@AppleSupport I bought a game on the Mac App Store that isn’t compatible with my machine in spite of verifying the requirements before purchasing. Can I be refunded for this un-playable game that I bought under false pretences?,@681945 We'd love to help with this and recommend that you reach out to our iTunes Store team directly about a refund. Click here to get started: https://t.co/SDIe7UiyJN,i bought a game on the mac app store that isn't compatible with my machine in spite of verifying the requirements before purchasing can i be refunded for this un-playable game that i bought under false pretences,apps_services,1
2915966,2915965,2017-11-28 23:20:43+00:00,2017-11-28 23:28:00+00:00,"hey @115858, a concept: fixing siri so i don’t need to repeat, “call mom” 10 times","@807124 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model and software version are you using?",hey a concept fixing siri so i don't need to repeat call mom 10 times,apps_services,1
1646327,1646325,2017-11-26 04:09:24+00:00,2017-11-26 04:29:00+00:00,Mail fail @115858  @AppleSupport https://t.co/7Cyf3AGPeu,"@503041 Thanks for alerting us of this. For help with suspicious emails, click here: https://t.co/sayPykspsk Send us a DM if you have any questions. https://t.co/GDrqU22YpT",mail fail,apps_services,1
1771497,1771496,2017-11-08 00:55:58+00:00,2017-11-08 01:42:01+00:00,@AppleSupport can you explain why my phone just deleted all of my messages except for the last one that they or i sent,@532493 Let us help you get this sorted out. DM us so we can better assist you: https://t.co/GDrqU22YpT,can you explain why my phone just deleted all of my messages except for the last one that they or i sent,apps_services,1
2568141,2568142,2017-10-30 16:26:56+00:00,2017-10-30 16:39:03+00:00,"@AppleSupport Ah I see, I will try to follow those steps for update via iTunes on computer. Thank you!",@728452 You're welcome! We'll be here if you need us.,ah i see i will try to follow those steps for update via itunes on computer thank you,apps_services,1
2619806,2619805,2017-11-17 10:38:32+00:00,2017-11-17 15:34:34+00:00,"@AppleSupport minor Apple Music problem - when I add this album to my library, the 2nd song has incorrect info and appears as a different album called ""Il Divo's Playlist"" by ""Various Artists"": https://t.co/W3G0uFY2Qh",@740301 We'd like to look into this with you. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT,minor apple music problem - when i add this album to my library the 2nd song has incorrect info and appears as a different album called il divo's playlist by various artists,apps_services,1
1086100,1086099,2017-10-23 17:48:47+00:00,2017-10-23 18:15:00+00:00,"@115858 @AppleSupport after the new version 11.0.3, i can not shop from the app store. 😈 how long do we have to wait for something improve.","@376195 You're in the right place; we'll do everything we can to help. To get started, connect with us in DM: https://t.co/GDrqU22YpT",after the new version 11 0 3 i can not shop from the app store how long do we have to wait for something improve,apps_services,1
229166,229164,2017-10-11 17:16:31+00:00,2017-10-11 18:08:31+00:00,@AppleSupport I am using windows 10 and iTunes 12.7.0.166,@170651 Thanks for providing that for us. Can you provide us what happens when you try to add these files to your library?,i am using windows 10 and itunes 12 7 0 166,apps_services,1
396116,396115,2017-10-09 17:07:47+00:00,2017-10-09 18:20:00+00:00,@AppleSupport Outlook doesn’t work with my MacBook Pro. No emails show up on Apple Mail.,@209788 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,outlook doesn't work with my macbook pro no emails show up on apple mail,apps_services,1
1305665,1305664,2017-10-27 02:05:58+00:00,2017-10-27 02:16:00+00:00,Hey @115858 fix your Apple Music already I’ve been waiting all day,@425116 We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L,hey fix your apple music already i've been waiting all day,apps_services,1
2583159,2583158,2017-11-16 22:26:37+00:00,2017-11-16 23:28:26+00:00,@116333 @AppleSupport Link: Alti - Minimalista Altímetro &amp; Bússola de Viagem de Monkeys Writing Shakespearehttps://itunes.apple.com/br/app/alti-minimalista-alt%C3%ADmetro-b%C3%BAssola-de-viagem/id859451405?mt=8,"@732035 Thanks for reaching out and providing us with this information. Since this app is downloaded, you can report problems at https://t.co/TnACmwZbFZ. DM us know if you have any questions with this: https://t.co/GDrqU22YpT",link alti - minimalista alt metro and b ssola de viagem de monkeys writing shakespeare,apps_services,1
1405406,1474689,2017-11-02 19:22:02+00:00,2017-11-02 21:56:50+00:00,@AppleSupport Siri doesn’t translate from indian english,@462337 We're here to help. You can find more information on Siri and its features here: https://t.co/7mwdoAblwV,siri doesn't translate from indian english,apps_services,1
2850851,2850849,2017-11-27 19:21:42+00:00,2017-11-27 19:32:01+00:00,"@AppleSupport Thanks! The above album is one I ripped the CD of into my iTunes, and now I can’t download the full album on my phone. This issue happens with a handful of albums I buy/download on my PC. Any idea why?","@792694 Thanks for clarifying. Is the music synced directly, or are you streaming them as an Apple Music member?",thanks the above album is one i ripped the cd of into my itunes and now i can't download the full album on my phone this issue happens with a handful of albums i buy download on my pc any idea why,apps_services,1
371131,371133,2017-10-09 00:00:05+00:00,2017-10-09 00:30:27+00:00,"@AppleSupport Yeah that wasn’t the point of the message, try again.",@203884 We welcome any feedback you have about iOS settings and changes. Leave those here: https://t.co/eTPVYVFyd8,yeah that wasn't the point of the message try again,apps_services,1
1673606,1673608,2017-11-06 18:53:41+00:00,2017-11-06 20:57:00+00:00,"@AppleSupport It’s greyed out, there’s no error message, I just can’t turn it on, I’ve been trying to solve it by turning on and off the iPhone, nothing",@509268 Got it. Let's move this to DM so we can dig in deeper. https://t.co/GDrqU22YpT,it's greyed out there's no error message i just can't turn it on i've been trying to solve it by turning on and off the iphone nothing,apps_services,1
2773129,2773128,2017-11-21 11:10:00+00:00,2017-11-21 14:25:00+00:00,"honestly, apple music is so shit. why yall removing all my downloaded songs? @115858 @115948 @AppleSupport EVERYTIME I GO TO DOWNLOAD IT AGAIN IT REMOVES OTHER SONGS!!! FUCKING SORT YA SHIT OUT.",@775079 Thanks for letting us know about this. We'd like to help you get to the bottom of this issue with your Music. Please let us know in DM if you're a current Apple Music subscriber and we'll go from there. https://t.co/GDrqU22YpT,honestly apple music is so shit why yall removing all my downloaded songs everytime i go to download it again it removes other songs fucking sort ya shit out,apps_services,1
2435739,2435741,2017-10-29 15:44:29+00:00,2017-10-29 15:51:00+00:00,"@AppleSupport No message, it just keeps downloading but it won’t work","@156915 We'd like to take a deeper look into this, DM us and we'll continue there. https://t.co/GDrqU22YpT",no message it just keeps downloading but it won't work,apps_services,1
2322641,2322643,2017-10-20 01:15:54+00:00,2017-10-20 01:45:33+00:00,@AppleSupport Pandora. Also happened with Downcast podcast app. Thanks guys!,@673016 Did you check if these applications are updated in the App Store?,pandora also happened with downcast podcast app thanks guys,apps_services,1
1018552,1018550,2017-10-12 12:51:47+00:00,2017-10-12 14:57:29+00:00,@115858 new podcast app changes are AWFUL. I play/delete items &amp; they reappear. starts on it’s own in my car when app is closed. Redo ASAP,"@360998 We want you to enjoy your Podcasts; we'll do all we can to help. To start, what iOS version is currently installed?",new podcast app changes are awful i play delete items and they reappear starts on it's own in my car when app is closed redo asap,apps_services,1
747794,747793,2017-10-11 15:29:59+00:00,2017-10-11 16:02:42+00:00,So I have to be online or keep the app open to receive messages. I hope @AppleSupport or Whatsapp fixes it.,@298757 We want to take a look to see if we can help out. DM us which device you're using and the iOS version it's running. https://t.co/GDrqU22YpT,so i have to be online or keep the app open to receive messages i hope or whatsapp fixes it,apps_services,1
2787869,2787870,2017-11-21 20:02:01+00:00,2017-11-21 20:15:01+00:00,@AppleSupport It’s the same ones that keep messing up on old and new messages,@778267 Got it. Let's take a deeper look at this in DM. Send us one with the link below and let us know the country that you're messaging from. https://t.co/GDrqU22YpT,it's the same ones that keep messing up on old and new messages,apps_services,1
2364470,2364467,2017-11-13 22:01:56+00:00,2017-11-13 22:37:00+00:00,"@AppleSupport Hi, the iTunes Connect web site (once logged in) is currently broken. Is the team aware about that ?","@682655 We'd be happy to look into this with you. What's happening when you log in? Which country are you located in, and what device are you trying to log in on?",hi the itunes connect web site once logged in is currently broken is the team aware about that,apps_services,1
852952,852950,2017-10-20 14:04:59+00:00,2017-10-20 15:36:01+00:00,@AppleSupport my app store’s not working :(,@322620 Can you please provide more details so that we have a better understanding of what's going on? What steps have you tried?,my app store's not working,apps_services,1
2121622,2121620,2017-11-08 09:30:21+00:00,2017-11-08 15:43:28+00:00,Is anyone else’s Apple Music not working this morning? @AppleSupport,@625077 We're here for you. Tell us what's happening with Apple Music. We'll take it from there.,is anyone else's apple music not working this morning,apps_services,1
2971263,2971265,2017-11-30 01:15:03+00:00,2017-11-30 01:31:56+00:00,@AppleSupport Apple Music,"@819560 Thanks for providing that additional information. So we can look into the next steps, what happens when you try to access Apple Music?",apple music,apps_services,1
1900573,1900572,2017-10-23 23:26:18+00:00,2017-10-23 23:33:29+00:00,@AppleSupport wtf I paid my Apple Music y’all took the 11$ but won’t play my music!!!,@566281 Let's help get this resolved. DM us what happens when you try to play your music and we can go from there together. https://t.co/GDrqU2kzhr,wtf i paid my apple music y'all took the 11 but won't play my music,apps_services,1
2677446,2677444,2017-10-31 13:35:04+00:00,2017-10-31 14:20:01+00:00,@AppleSupport No response from you! I have sent you several direct messages to you and nothing! Reply to my messages!!!,"@753519 Thank you for your patience. Rest assured, we've received your DM messages and will respond from there.",no response from you i have sent you several direct messages to you and nothing reply to my messages,apps_services,1
539939,539938,2017-12-02 05:31:34+00:00,2017-12-02 15:00:00+00:00,"@AppleSupport the App Store/iTunes keeps declining my credit card, how do i fix it?",@245226 We've received your DM. Please look for our reply there.,the app store itunes keeps declining my credit card how do i fix it,apps_services,2
1203437,1206048,2017-10-15 22:24:54+00:00,2017-10-15 22:39:53+00:00,@AppleSupport No not yet. Do I still need to back up my phone when updating through iTunes?,@401359 We'd definitely recommend backing up before updating just in case. You can see how to do that here: https://t.co/4f8hwT5to6,no not yet do i still need to back up my phone when updating through itunes,apps_services,1
583643,583642,2017-12-03 06:38:08+00:00,2017-12-03 14:00:20+00:00,"@AppleSupport I really need the App Store to work again. I have a MacBook Air which isn't under warranty, and other than the App Store issue (which started last week), all is good. Dear @AppleSupport is there anything I can do? Please say there is!",@257662 We’d be glad to help with getting the update resolved. We know how important getting the App Store working again. Go ahead and start by letting us know more about the situation in DM and we'll start from there. https://t.co/GDrqU22YpT,i really need the app store to work again i have a macbook air which isn't under warranty and other than the app store issue which started last week all is good dear is there anything i can do please say there is,apps_services,1
1471823,1471821,2017-11-03 00:06:16+00:00,2017-11-03 01:08:00+00:00,"@AppleSupport Why does it take 1 day to recover my account? I gave my CC info on file, and code from text message you guys sent me.",@461645 Learn how to shorten your account recovery wait here: https://t.co/nXAGZj0EE7,why does it take 1 day to recover my account i gave my cc info on file and code from text message you guys sent me,apps_services,1
2255482,2255483,2017-11-11 21:30:06+00:00,2017-11-11 23:07:00+00:00,@AppleSupport Nope but whenever I connect it to my laptop on iTunes it says error connecting to iPhone. I'm about to wipe my thing because according to everyone that's all you can do unless you use iCloud 😐,"@656937 If you have an iTunes backup, you don't necessarily need iCloud, so let's explore the error that you're seeing. What's the exact text you see when you plug your iPhone into the computer? Let us know in DM and we'll dig in further. https://t.co/GDrqU22YpT",nope but whenever i connect it to my laptop on itunes it says error connecting to iphone i'm about to wipe my thing because according to everyone that's all you can do unless you use icloud,apps_services,1
2813598,2813596,2017-11-27 01:56:05+00:00,2017-11-27 02:05:00+00:00,"@AppleSupport iPhone 6s, all messages I’m assuming since I don’t know what I’m not receiving and idk","@784486 Which iOS version is your iPhone 6s currently running? 

How to find the iOS version: https://t.co/ZTw54HL4Rm",iphone 6s all messages i'm assuming since i don't know what i'm not receiving and idk,apps_services,1
1292120,1292118,2017-10-26 19:42:09+00:00,2017-10-26 20:47:36+00:00,@115858 have you a phishing mail address to send fake apple addresses? I keep getting them and it’s super annoying 🙄,@422169 We're happy to help with that. Check out where to forward those emails here: https://t.co/LNMCdqt6fD,have you a phishing mail address to send fake apple addresses i keep getting them and it's super annoying,apps_services,1
1230331,1230333,2017-10-25 20:52:30+00:00,2017-10-25 21:16:00+00:00,@AppleSupport I am using my Mac and I cannot scroll in iTunes. Everything other function works but scrolling. Trackpad &amp; arrow buttons.,@408561 When did this start? Have you tried to quit iTunes from the menu bar and reopen it?,i am using my mac and i cannot scroll in itunes everything other function works but scrolling trackpad and arrow buttons,apps_services,1
2547135,2547134,2017-11-16 07:45:51+00:00,2017-11-16 14:34:40+00:00,@98591 @115858 why do my podcasts skip to the next one before finishing current one? sometimes by just a couple of minutes; sometimes it goes on a skipping roll every couple of minutes. very annoying,@723900 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can work with you on this issue there. https://t.co/GDrqU22YpT,why do my podcasts skip to the next one before finishing current one sometimes by just a couple of minutes sometimes it goes on a skipping roll every couple of minutes very annoying,apps_services,1
2271585,2271584,2017-11-20 20:28:06+00:00,2017-11-20 20:31:30+00:00,@AppleSupport I get this message every time I try to look at videos on an app ?? It skips all of the videos and it makes an annoying beeping noise and I hate it! Is it officially from Apple or ? If so how can I turn it off cause I hate it. https://t.co/x65lNEMmUt,@660880 Thanks for reaching out.  We want to help.  Which App are you getting that message on?  Are you able to view videos anywhere else on your phone without getting that message?,i get this message every time i try to look at videos on an app it skips all of the videos and it makes an annoying beeping noise and i hate it is it officially from apple or if so how can i turn it off cause i hate it,apps_services,1
657061,657060,2017-10-05 05:10:30+00:00,2017-10-05 13:18:37+00:00,"Hey, @115858 your podcast app is unuseable. How do I find older episodes of my podcasts? You fucked up big time, I’m switching to @115888",@276381 We want to be able to be sure that you're able to enjoy your new and old podcasts. Which iOS are you currently using?,hey your podcast app is unuseable how do i find older episodes of my podcasts you fucked up big time i'm switching to,apps_services,1
121529,121528,2017-11-23 23:43:31+00:00,2017-11-23 23:48:55+00:00,@AppleSupport Message sent,@143056 We got your DM. We will meet with you there.,message sent,apps_services,1
668663,668665,2017-10-04 02:01:01+00:00,2017-10-04 02:54:57+00:00,@AppleSupport Correct. I just suddenly get notification of a voicemail. Phone doesn’t ring. No history of call on the call log. Turn off/on is temp fix,"@279444 Understood. Do you ever notice a message in the upper left of the display corner, showing No Service, or Searching? DM us: https://t.co/GDrqU22YpT",correct i just suddenly get notification of a voicemail phone doesn't ring no history of call on the call log turn off on is temp fix,apps_services,1
1746875,1746874,2017-11-07 08:52:50+00:00,2017-11-07 15:35:01+00:00,@AppleSupport any reason why iTunes on my computer won't recognise my phone... and won't let me download a song I paid for???,@526635 Let’s see what we can find out. This article helps with iTunes not recognizing the iPhone: https://t.co/bLcjSdg2pg,any reason why itunes on my computer won't recognise my phone and won't let me download a song i paid for,apps_services,1
1147980,1147982,2017-10-27 02:33:47+00:00,2017-10-27 02:46:00+00:00,@AppleSupport Didn’t really help. I’m looking to find the “feed” of past episodes of the podcast I scribe subscribe to.,@390170 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,didn't really help i'm looking to find the feed of past episodes of the podcast i scribe subscribe to,apps_services,1
1848597,1848596,2017-10-18 18:43:58+00:00,2017-10-18 19:04:02+00:00,Anyone else’s App Store not working since their update? @AppleSupport any answers?,@553538 Thanks for reaching out to us. Are you receiving any error messages when attempting to access the App Store?,anyone else's app store not working since their update any answers,apps_services,1
1395646,1395648,2017-10-29 15:59:34+00:00,2017-10-29 16:09:27+00:00,@AppleSupport Won’t download when I restore. Have downloaded again &amp; all previous messages etc gone. Tried to restore in whatsaapp but saying no backups,"@444546 Got it, thanks for clarifying. In that case, please DM us to proceed from here. We'll get you pointed in the right direction. https://t.co/GDrqU22YpT",won't download when i restore have downloaded again and all previous messages etc gone tried to restore in whatsaapp but saying no backups,apps_services,1
2300651,2300650,2017-11-12 12:16:27+00:00,2017-11-12 17:05:00+00:00,@115858 updated software to 11.1.1 this morning (UK) &amp; it’s wiped all my pre-existing emails from my Outlook account in Mail settings...???,@667727 Let's check into that together. Are you still seeing the emails in webmail for the account? Please DM us. https://t.co/GDrqU22YpT,updated software to 11 1 1 this morning uk and it's wiped all my pre-existing emails from my outlook account in mail settings,apps_services,1
1866369,1866368,2017-10-20 17:49:13+00:00,2017-10-20 19:07:00+00:00,@AppleSupport @115948 Here are my Apple Music settings: https://t.co/QxyWJRJN8S,@557590 Thanks for reaching out to us! We'd love to help you get your Music app back up and running. Can you DM us to start? https://t.co/GDrqU22YpT,here are my apple music settings,apps_services,1
2406595,2406594,2017-11-14 13:20:42+00:00,2017-11-14 15:37:34+00:00,okay but i preordered the @118062 #repuatation album on itunes + never got one of these “boost codes” so i can try to buy tickets in august. what’s up with that? @AppleSupport,"@127446 We're happy to look into this with you. Just to confirm, you didn't receive an email with the code? Please let us know in DM. https://t.co/GDrqU22YpT",okay but i preordered the repuatation album on itunes never got one of these boost codes so i can try to buy tickets in august what's up with that,apps_services,1
1633469,1633467,2017-10-17 06:47:30+00:00,2017-10-17 12:56:27+00:00,Už tři dny mi záhadně nejde v Apple music nejde vytvořit stanice a dokonce se nepřehrává žádné rádio. Že by platba? @AppleSupport,@499768 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,u t i dny mi z hadn nejde v apple music nejde vytvo it stanice a dokonce se nep ehr v dn r dio e by platba,apps_services,1
2152239,2152238,2017-11-09 01:25:58+00:00,2017-11-09 01:36:26+00:00,@AppleSupport I can’t download apps from the App Store and it’s taking your chat people forever 😒,@632443 We're here to help! Let us know more about what's happening with the App Store in a DM and we'll go from there. https://t.co/GDrqU22YpT,i can't download apps from the app store and it's taking your chat people forever,apps_services,1
2689461,2689459,2017-11-19 13:49:36+00:00,2017-11-19 15:40:32+00:00,@AppleSupport the latest version of iTunes on windows 7 doesn’t allow adding albums artwork in my library.,"@612897 We love being able to add custom artwork, so we'd love to work with you on this. To make sure we're on the same page, are you following these steps: https://t.co/khXB3JnoYx",the latest version of itunes on windows 7 doesn't allow adding albums artwork in my library,apps_services,1
115999,116001,2017-11-23 21:57:19+00:00,2017-11-23 22:22:55+00:00,@AppleSupport It is a document that I scanned in as a PDF.  Also had to switch to Go Mail. My Emails in Mail started taking a long time to open.,"@141833 So we can take our next steps, let's take things to DM from here. https://t.co/GDrqU22YpT",it is a document that i scanned in as a pdf also had to switch to go mail my emails in mail started taking a long time to open,apps_services,1
1146396,1146398,2017-10-14 22:17:58+00:00,2017-10-14 22:36:00+00:00,"@AppleSupport No, the game app quite often loses its sound (not sure why) I watch an advert video and after it, music from iTunes starts playing 😩",@389826 This is not a common occurrence so we would like to look into this with you further. Click the DM and we'll get started there. https://t.co/GDrqU22YpT,no the game app quite often loses its sound not sure why i watch an advert video and after it music from itunes starts playing,apps_services,1
1918492,1918491,2017-10-26 09:00:27+00:00,2017-10-26 13:38:00+00:00,@AppleSupport my apple music is not working. It is asking my to subscribe even though i am already a member. And yes you have taken my £££,@571363 We're happy to look into this issue with you. Please let us know in DM which device you're using with Apple Music to start. https://t.co/GDrqU22YpT,my apple music is not working it is asking my to subscribe even though i am already a member and yes you have taken my,apps_services,1
2294632,2294633,2017-11-12 08:53:14+00:00,2017-11-12 15:46:00+00:00,"@AppleSupport Version 11.1.1(15B150)
I happened to be listening to Apple Music when those things started occurring",@666305 Do you have to do anything specific to get the iPhone to respond again or do you just give it time to return to normal? Is it the Music app that is becoming unresponsive or other apps you're using while listening to Apple Music?,version 11 1 1 15b150 i happened to be listening to apple music when those things started occurring,apps_services,1
