customer_tweet_id,customer_text,gold_intent,top1_similarity,top3_mean_similarity
1782881,@535669 @115858 All those things been off. The phone itself keeps crashing. Everything is slow and laggy. It’s the worst man,device_performance,0.79680997133255,0.7522082924842834
2779353,@AppleSupport Tried to update OS System on my Mac and it completely stopped my rebooting process... I had no problems before at all.,ios_update_issues,0.7286535501480103,0.7038424412409464
382421,@AppleSupport I️ tried that and I️t doesn’t work,other_unclear,0.939893364906311,0.9322620630264282
2309417,"@AppleSupport sign into iTunes keeps popping up, but when i sign in it says it couldn't connect. won't go away after hitting cancel.",apps_services,0.8262284994125366,0.7515669663747152
975824,@AppleSupport since updating to iOS 11.0.2 my iPhone 6 Plus won’t stop freezing and crashing. Please fix this issue. It’s unbearable! #ios11,ios_update_issues,0.851681649684906,0.836251417795817
2004019,@AppleSupport I️ type I️ and I️ get this bullshit ;,keyboard_input,0.8802049160003662,0.8649241725603739
2676864,@AppleSupport how long does it take for u ups to refund paypal from canceled order,purchases_orders_refunds,0.5866217613220215,0.5672793984413147
2727134,@AppleSupport why you keep turning my Bluetooth and WiFi on without my permission?,connectivity,0.7116059064865112,0.6852441628774008
2144063,AND WHY THE FUCK DOES MY LETTER “I️” KEEP TURNING INTO A FUCKING QUESTION MARK @115858,keyboard_input,0.7820334434509277,0.7703800201416016
54449,@AppleSupport why is photo booth freezing on high serria,apps_services,0.5811854600906372,0.5726138750712076
1475426,"Hey @115858 I️ def update my phone.....why do I️ still see a box, exclamation mark, and question mark whenever the letter I️ is used 🤔🤨🧐",keyboard_input,0.831695020198822,0.8190768361091614
961723,This IOS update is really pissiong me off with all this damn freezing! @115858 get yo shit together. @11999 hurry with the new phone!,ios_update_issues,0.8478831052780151,0.8345856269200643
2307946,"@115858 I recently created an @115948 account but I can’t access the music app, I have deleted it &amp; restarted my phone, yet nothing works",apps_services,0.7408298254013062,0.7014013528823853
1364807,@AppleSupport my iPhone 8plus keeps disconnecting from my Bluetooth speaker,connectivity,0.7515537738800049,0.7238699197769165
2476228,"Last week, someone at @AppleSupport almost blackmailed me into buying AppleCare+ for my iPhone X so I can get an ""immediate"" replacement. I gave in, bought it and two days later, I still have no idea when I'll get a replacement.",purchases_orders_refunds,0.6479295492172241,0.6393506725629171
2280974,"Fuck @115858. Updated my phone, and its been having all kinds of problems. Couldnt answer my calls, so I turned it on then off. Now its stuck on the apple screen.",ios_update_issues,0.7394293546676636,0.7320837577184042
1979738,"@AppleSupport Take a look at the playlist. How can you sort in right order to ear this opera in good sequence (Act 1 first, etc). Thanks. https://t.co/iMGlIgfgad",apps_services,0.4265027344226837,0.4059280256430308
1470708,"@AppleSupport Streaming, and yes it happens on WiFi and cellular,",apps_services,0.6642929315567017,0.6478691895802816
2435366,09/09/17 de servise verdigim ve 5s kalmadigi icin 5se  verecegiz deyip oyaladiginiz telefon ne zaman gelecek sayin @AppleSupport yetkileri,purchases_orders_refunds,0.633723258972168,0.6136264006296793
1391575,"@AppleSupport Hi, I want to know why I can't record the screen of my iPad with iOS 11",ios_update_issues,0.6758731007575989,0.6641298731168112
1762792,@AppleSupport my phone battery is draining so faster even after last update. Wtf is going on ? Pls help,battery_power,0.8743875026702881,0.8496465682983398
2845712,@AppleSupport have an iPod touch that I bought 10/6/2013 son doesn't remember email. How can I reactivate?,apple_id_account,0.6006026268005371,0.5917735894521078
2631,"@AppleSupport iPhone 7+, iOS 11.1",other_unclear,0.9881467819213867,0.9825983842213949
